TImeStep,Flat,Ramp
14906,-395.5516048,-465.9038715
14907,-395.551605,-465.9038715
14908,-395.551605,-465.9038715
14909,-395.551605,-465.9038715
14910,-395.551605,-465.9038715
14911,-395.551605,-465.9038715
14912,-395.551605,-465.9038715
14913,-395.551605,-465.9038715
14914,-395.551605,-465.9038715
14915,-395.551605,-465.9038715
14916,-395.551605,-465.9038715
14917,-395.551605,-465.9038715
14918,-395.551605,-465.8970473
14919,-395.551605,-465.8970561
14920,-395.551605,-465.8970561
14921,-395.551605,-465.8970561
14922,-395.551605,-837.2143671
14923,-395.551605,-827.7129376
14924,-390.3997641,-827.7129358
14925,-379.3999464,-827.7129358
14926,-379.399947,-827.7129358
14927,-379.399947,-827.7129358
14928,-379.399947,-827.7129358
14929,-379.399947,-827.7129358
14930,-379.399947,-827.7129358
14931,-379.399947,-827.7129358
14932,-379.399947,-827.7129358
14933,-379.399947,-827.7129358
14934,-379.399947,-827.7129358
14935,-379.399947,-827.7129358
14936,-379.399947,-827.7129358
14937,-379.399947,-791.1408904
14938,-379.399947,-787.6410462
14939,-379.399947,-787.6410463
14940,-379.399947,-787.6410463
14941,-379.399947,-787.6410463
14942,-379.399947,-787.6410463
14943,-379.399947,-787.6410463
14944,-379.399947,-787.6410463
14945,-379.399947,-787.6410463
14946,-379.399947,-787.6410463
14947,-379.399947,-787.6410463
14948,-379.399947,-787.6410463
14949,-379.399947,-787.6410463
14950,-379.399947,-787.6410463
14951,-379.399947,-787.6410463
14952,-379.399947,-787.6410463
14953,-379.399947,-880.122635
14954,-404.8381043,-832.5695364
14955,-384.2233468,-881.6243993
14956,-539.9572775,-832.5695364
14957,-524.9577288,-881.6243993
14958,-524.9577272,-832.5695364
14959,-524.9577272,-881.6243993
14960,-524.9577272,-832.5695364
14961,-524.9577272,-881.6243993
14962,-524.9577272,-832.5695364
14963,-524.9577272,-881.6243993
14964,-524.9577272,-832.5695364
14965,-524.9577272,-881.6243993
14966,-524.9577272,-832.5695364
14967,-524.9577272,-881.6243993
14968,-524.9577272,-543.085427
14969,-524.9577272,-572.3038429
14970,-524.9577272,-568.3038288
14971,-524.9577272,-568.3038299
14972,-524.9577272,-568.3038299
14973,-524.9577272,-568.3038299
14974,-524.9577272,-568.3038299
14975,-524.9577272,-568.3038299
14976,-524.9577272,-568.3038299
14977,-524.9577272,-568.3038299
14978,-524.9577272,-568.3038299
14979,-524.9577272,-568.3038299
14980,-524.9577272,-568.3038299
14981,-524.9577272,-568.3038299
14982,-524.9577272,-568.3038299
14983,-524.9577272,-568.3038299
14984,-524.9577272,-568.3038299
14985,-524.9577272,-568.3038299
14986,-524.9577272,-568.3038299
14987,-524.9577272,-568.3038299
14988,-524.9577272,-568.3038299
14989,-524.9577272,-568.3038299
14990,-524.9577272,-568.3038299
14991,-524.9577272,-568.3038299
14992,-524.9577272,-568.3038299
14993,-524.9577272,-568.3038299
14994,-524.9577272,-568.3038299
14995,-524.9577272,-568.3038299
14996,-524.9577272,-568.3038299
14997,-524.9577272,-568.3038299
14998,-524.9577272,-568.3038299
14999,-524.9577272,-568.3038299
15000,-552.0903284,-568.3038299
15001,-533.0830576,-568.3038299
15002,-118.2680029,-54.87753279
15003,-116.2700225,-53.40512901
15004,-116.2700306,-52.40497006
15005,-116.2700306,-52.4049692
15006,-116.2700306,-52.4049692
15007,-116.2700306,-52.4049692
15008,-116.2700306,-52.4049692
15009,-116.2700306,-52.4049692
15010,-116.2700306,-52.4049692
15011,-116.2700306,-52.4049692
15012,-116.2700306,-52.4049692
15013,-116.2700306,-52.4049692
15014,-116.2700306,-52.4049692
15015,-116.2700306,-52.4049692
15016,-116.2700306,-52.4049692
15017,-116.2700306,-52.4049692
15018,-116.2700306,-52.4049692
15019,-116.2700306,-52.4049692
15020,-292.9209868,-52.4049692
15021,-135.3553747,-52.4049692
15022,-116.3552588,-52.4049692
15023,-122.5780617,-52.4049692
15024,-235.1631783,-52.4049692
15025,-231.1612436,-52.4049692
15026,-231.1610581,-53.08894799
15027,-231.1610654,-54.93255201
15028,-231.1610655,-51.93236949
15029,-231.1610655,-51.93236734
15030,-231.1610655,-51.93236732
15031,-231.1610655,-51.93236732
15032,-231.1610655,-51.93236732
15033,-234.2315175,-51.93236732
15034,-231.2310443,-51.93236732
15035,-231.2310411,-51.93236732
15036,-231.231041,-51.93236732
15037,-231.231041,-51.93236732
15038,-231.231041,-51.93236732
15039,-231.231041,-51.93236732
15040,-231.231041,-51.93236732
15041,-231.231041,-51.93236732
15042,-259.5594037,-51.93236732
15043,-243.2312785,-51.93236732
15044,-231.231042,-2716.05245
15045,-231.231041,-57.63169443
15046,-231.231041,-51.63029057
15047,-231.231041,-51.6302837
15048,-231.231041,-51.63028368
15049,-231.231041,-51.63028368
15050,-231.231041,-51.63028368
15051,-231.231041,-51.63028368
15052,-231.231041,-54.17114664
15053,-231.231041,-424.0750161
15054,-231.231041,-416.07414
15055,-231.231041,-413.5742342
15056,-231.231041,-413.5742348
15057,-231.231041,-413.5742348
15058,-231.231041,-413.5742348
15059,-231.231041,-413.5742348
15060,-231.231041,-413.5742348
15061,-231.231041,-413.5742348
15062,-231.231041,-413.5742348
15063,-231.231041,-413.5742348
15064,-231.231041,-413.5742348
15065,-231.231041,-413.5742348
15066,-231.231041,-413.5742348
15067,-231.231041,-413.5742348
15068,-231.231041,-413.5742348
15069,-231.231041,-413.5742348
15070,-231.231041,-413.5742348
15071,-231.231041,-413.5742348
15072,-231.231041,-413.5742348
15073,-233.2316451,-413.5742348
15074,-231.2318588,-413.5742348
15075,-244.0953427,-413.5742348
15076,-245.8897086,-413.5742348
15077,-236.8909831,-413.5742348
15078,-236.8909915,-413.5742348
15079,-236.8445101,-413.5742348
15080,-262.8221001,-413.5742348
15081,-256.8218658,-413.5742348
15082,-256.8218632,-413.5742348
15083,-256.8218631,-413.5742348
15084,-256.8218631,-413.5742348
15085,-256.8218631,-413.5742348
15086,-256.8218631,-413.5742348
15087,-256.8218631,-413.5742348
15088,-256.8218631,-413.5742348
15089,-256.8218631,-413.5742348
15090,-256.8218631,-413.5742348
15091,-256.8218631,-413.5742348
15092,-256.8218631,-413.5742348
15093,-256.8218631,-471.0674114
15094,-256.8218631,-463.5671532
15095,-256.8218631,-463.5671517
15096,-256.8218631,-463.5671517
15097,-427.6811711,-463.5671517
15098,-414.6814865,-463.5671517
15099,-414.6814898,-463.5671517
15100,-414.6814898,-463.5671517
15101,-289.0926649,-463.5671517
15102,-276.2773748,-463.5671517
15103,-270.3551093,-780.3457399
15104,-256.37859,-774.845358
15105,-248.3781056,-774.8453541
15106,-248.3781019,-774.8453541
15107,-248.3781019,-774.8453541
15108,-252.2457211,-774.8453541
15109,-258.4716348,-774.8453541
15110,-248.4705633,-774.8453541
15111,-248.4705625,-774.8453541
15112,-248.4705625,-774.8453541
15113,-248.4705625,-774.8453541
15114,-248.4705625,-774.8453541
15115,-248.4705625,-774.8453541
15116,-248.4705625,-774.8453541
15117,-248.4705625,-774.8453541
15118,-248.4705625,-774.8453541
15119,-248.4705625,-2139.732258
15120,-248.4705625,-781.8465356
15121,-248.4705625,-774.8453601
15122,-248.4705625,-774.8453541
15123,-248.4705625,-774.8453541
15124,-248.4705625,-774.8453541
15125,-248.4705625,-823.1733433
15126,-248.4705625,-783.3456595
15127,-248.4705625,-823.1733434
15128,-248.4705625,-783.3456595
15129,-248.4705625,-823.1733434
15130,-248.4705625,-814.673588
15131,-248.4705625,-814.6735892
15132,-248.4705625,-814.6735892
15133,-277.4213421,-827.9703169
15134,-257.4710427,-827.6732948
15135,-277.4213424,-827.9703168
15136,-248.386302,-827.6732948
15137,-271.5652876,-814.6735878
15138,-274.4239278,-814.6735892
15139,-125.6645079,-814.6735892
15140,-113.483593,-814.6735892
15141,-109.4838803,-827.9703169
15142,-109.4838867,-827.6732948
15143,-109.4838868,-827.9703168
15144,-109.4838868,-827.6732948
15145,-109.4838868,-512.1015752
15146,-109.4838868,-514.1616166
15147,-109.4838868,-503.1618882
15148,-109.4838868,-503.1618898
15149,-109.4838868,-503.1618898
15150,-109.4838868,-503.1618898
15151,-109.4838868,-503.1618898
15152,-109.4838868,-503.1618898
15153,-135.6643702,-503.1618898
15154,-125.6638771,-503.1618898
15155,-125.6638732,-503.1618898
15156,-125.6638732,-503.1618898
15157,-125.6638732,-529.1834409
15158,-125.6638732,-523.6830409
15159,-125.6638732,-523.6830386
15160,-125.6638732,-523.6830386
15161,-128.7471578,-523.6830386
15162,-125.7474312,-523.6830386
15163,-125.747437,-523.6830386
15164,-125.7474371,-523.6830386
15165,-125.7474371,-523.6830386
15166,-125.7474371,-523.6830386
15167,-125.7474371,-523.6830386
15168,-125.7474371,-523.6830386
15169,-125.7474371,-523.6830386
15170,-125.7474371,-523.6830386
15171,-125.7474371,-523.6830386
15172,-125.7474371,-523.6830386
15173,-125.7177093,-523.6830386
15174,-125.717648,-523.6830386
15175,-125.7176328,-523.6830386
15176,-125.7176326,-523.6830386
15177,-125.7176326,-534.9086004
15178,-125.7176326,-523.9083147
15179,-125.7176326,-523.9083138
15180,-125.7176326,-523.9083138
15181,-265.3564268,-523.9083138
15182,-251.3560875,-523.9083138
15183,-251.3560773,-523.9083138
15184,-251.3560771,-523.9083138
15185,-251.3560771,-477.3565653
15186,-251.3560771,-473.8567574
15187,-251.3560771,-473.8567546
15188,-251.3560771,-473.8567546
15189,-255.5931085,-473.8567546
15190,-251.5914789,-473.8567546
15191,-251.591464,-473.8567546
15192,-251.5914639,-473.8567546
15193,-238.5957325,-473.8567546
15194,-231.5958982,-473.8567546
15195,-231.5959076,-473.8567546
15196,-231.5959077,-473.8567546
15197,-122.8681788,-473.8567546
15198,-105.8688524,-473.8567546
15199,-105.8688694,-473.8567546
15200,-105.8688697,-473.8567546
15201,-105.8688697,-473.8567546
15202,-105.8688697,-473.8567546
15203,-105.8688697,-473.8567546
15204,-105.8688697,-473.8567546
15205,-105.8688697,-473.8567546
15206,-105.8688697,-473.8567546
15207,-105.8688697,-473.8567546
15208,-105.8688697,-473.8567546
15209,-105.8688697,-473.8567546
15210,-105.8688697,-473.8567546
15211,-105.8688697,-473.8567546
15212,-105.8688697,-473.8567546
15213,-244.9231732,-473.8567546
15214,-230.9226632,-473.8567546
15215,-230.9226478,-473.8567546
15216,-230.9226476,-473.8567546
15217,-230.9226476,-473.8567546
15218,-230.9226476,-473.8567546
15219,-230.9226476,-473.8567546
15220,-230.9226476,-473.8567546
15221,-230.9226476,-473.8567546
15222,-230.9226476,-473.8567546
15223,-230.9226476,-473.8567546
15224,-230.9226476,-473.8567546
15225,-230.9226476,-473.8567546
15226,-230.9226476,-473.8567546
15227,-230.9226476,-473.8567546
15228,-230.9226476,-473.8567546
15229,-230.9226476,-473.8567546
15230,-230.9226476,-473.8567546
15231,-230.9226476,-473.8567546
15232,-230.9226476,-473.8567546
15233,-230.9226476,-473.8567546
15234,-230.9226476,-473.8567546
15235,-230.9226476,-473.8567546
15236,-230.9226476,-473.8567546
15237,-230.9226476,-473.8567546
15238,-230.9226476,-473.8567546
15239,-230.9226476,-473.8567546
15240,-230.9226476,-473.8567546
15241,-234.920984,-473.8567546
15242,-243.5959278,-473.8567546
15243,-225.5963169,-473.8567546
15244,-253.8271817,-473.8567546
15245,-231.8265351,-473.8567546
15246,-231.8265154,-473.8567546
15247,-241.5859702,-473.8567546
15248,-231.5873681,-473.8567546
15249,-384.5651565,-473.8567546
15250,-378.3396912,-473.8567546
15251,-378.9361606,-473.8567546
15252,-372.9358936,-473.8567546
15253,-372.9358907,-473.8567546
15254,-372.9358907,-473.8567546
15255,-372.9358907,-473.8567546
15256,-385.3558649,-473.8567546
15257,-375.3563257,-475.9236092
15258,-375.3563308,-476.8482043
15259,-375.3563309,-534.6125546
15260,-375.3563309,-156.0484345
15261,-375.3563309,-163.4822406
15262,-375.3563309,-161.9819017
15263,-375.3563309,-161.9818897
15264,-397.2070344,-161.9818896
15265,-391.2071241,-161.9818896
15266,-391.2071246,-161.9818896
15267,-391.2071246,-161.9818896
15268,-391.2071246,-161.9818896
15269,-391.2071246,-161.9818896
15270,-391.2071246,-161.9818896
15271,-391.2071246,-161.9818896
15272,-391.2071246,-161.9818896
15273,-391.2071246,-215.5318489
15274,-391.2071246,-146.8992868
15275,-391.2071246,-144.0466349
15276,-391.2071246,-143.9634302
15277,-391.2071246,-141.463276
15278,-391.2071246,-141.4632754
15279,-391.2071246,-141.4632754
15280,-391.2071246,-141.4632754
15281,-391.2071246,-141.4632754
15282,-391.2071246,-141.4632754
15283,-391.2071246,-141.4632754
15284,-391.2071246,-141.4632754
15285,-394.9491644,-141.4632754
15286,-389.9489216,-509.9137593
15287,-389.948919,-502.9159134
15288,-389.9489189,-502.9159244
15289,-389.3143695,-502.9159245
15290,-374.3142201,-502.9159245
15291,-374.3142188,-502.9159245
15292,-374.3142188,-502.9159245
15293,-374.3142188,-502.9159245
15294,-374.3142188,-502.9159245
15295,-374.3142188,-502.9159245
15296,-374.3142188,-502.9159245
15297,-374.3142188,-502.9159245
15298,-374.3142188,-502.9159245
15299,-374.3707986,-502.9159245
15300,-374.366761,-502.9159245
15301,-374.3667234,-502.9159245
15302,-374.366723,-502.9159245
15303,-374.366723,-502.9159245
15304,-374.366723,-502.9159245
15305,-374.366723,-456.3636441
15306,-374.366723,-452.8638698
15307,-371.1379224,-452.8638672
15308,-358.1387772,-452.8638671
15309,-358.138785,-452.8638671
15310,-391.6918464,-452.8638671
15311,-373.6360489,-452.8638671
15312,-377.5796439,-452.8638671
15313,-373.5799499,-452.8638671
15314,-373.5799527,-452.8638671
15315,-373.5799527,-452.8638671
15316,-373.5799527,-452.8638671
15317,-373.5799527,-452.8638671
15318,-373.5799527,-452.8638671
15319,-373.5799527,-452.8638671
15320,-373.5799527,-452.8638671
15321,-373.5799527,-452.8638671
15322,-373.5799527,-452.8638671
15323,-373.5799527,-452.8638671
15324,-373.5799527,-452.8638671
15325,-373.5799527,-452.8638671
15326,-373.5799527,-452.8638671
15327,-373.5799527,-500.5650018
15328,-373.5799527,-493.0643372
15329,-383.5847203,-501.9059505
15330,-246.8022499,-460.0243171
15331,-257.4669918,-499.905996
15332,-124.6810927,-460.0243171
15333,-105.6818051,-499.905996
15334,-105.6818232,-492.9061997
15335,-105.6818235,-492.9062003
15336,-105.6818235,-492.9062003
15337,-105.6818235,-492.9062003
15338,-105.6818235,-492.9062003
15339,-105.6818235,-492.9062003
15340,-105.6818235,-492.9062003
15341,-105.6818235,-492.9062003
15342,-105.6818235,-492.9062003
15343,-105.6818235,-497.4084069
15344,-105.6818235,-492.9082721
15345,-105.6818235,-492.9082711
15346,-108.7710992,-492.9082711
15347,-108.6822547,-492.9082711
15348,-105.681827,-492.9082711
15349,-105.6818235,-492.9082711
15350,-105.6818235,-492.9082711
15351,-105.6818235,-492.9082711
15352,-105.6818235,-492.9082711
15353,-105.6818235,-462.160763
15354,-105.6818235,-452.6615834
15355,-105.6818235,-452.6615863
15356,-105.6818235,-452.6615863
15357,-1130.194823,-452.6615863
15358,-119.3253831,-452.6615863
15359,-105.3242036,-452.6615863
15360,-105.3242143,-452.6615863
15361,-105.3242145,-452.6615863
15362,-105.3242145,-452.6615863
15363,-105.3242145,-452.6615863
15364,-105.3242145,-452.6615863
15365,-105.3242145,-452.6615863
15366,-105.3242145,-452.6615863
15367,-105.3242145,-452.6615863
15368,-105.3242145,-452.6615863
15369,-105.3242145,-452.6615863
15370,-105.3242145,-452.6615863
15371,-105.3242145,-452.6615863
15372,-105.3242145,-452.6615863
15373,-105.3242145,-452.6615863
15374,-105.3242145,-452.6615863
15375,-105.3242145,-452.6615863
15376,-105.3242145,-452.6615863
15377,-105.3242145,-419.7784395
15378,-105.3242145,-412.7781908
15379,-105.3242145,-412.7781901
15380,-105.3242145,-412.7781901
15381,-105.3242145,-412.7781901
15382,-105.3242145,-412.7781901
15383,-246.5855522,-412.7781901
15384,-121.323525,-412.7781901
15385,-105.3241976,-412.7781901
15386,-105.3242142,-412.7781901
15387,-105.3242145,-412.7781901
15388,-105.3242145,-412.7781901
15389,-106.8716414,-412.7781901
15390,-93.6755788,-412.7781901
15391,-93.85403622,-412.7781901
15392,-88.85370685,-412.7781901
15393,-88.85369919,-412.7781901
15394,-88.85369907,-412.7781901
15395,-88.85369907,-412.7781901
15396,-88.85369907,-412.7781901
15397,-88.85369907,-412.7781901
15398,-88.85369907,-412.7781901
15399,-88.85369907,-412.7781901
15400,-88.85369907,-412.7781901
15401,-88.85369907,-412.7781901
15402,-88.85369907,-412.7781901
15403,-88.85369907,-412.7781901
15404,-88.85369907,-809.0991404
15405,-92.74185501,-804.5990373
15406,-88.7414986,-804.5990386
15407,-88.74149092,-804.5990386
15408,-88.74149083,-804.5990386
15409,-88.74149083,-804.5990386
15410,-88.74149083,-804.5990386
15411,-88.74149083,-804.5990386
15412,-88.74149083,-804.5990386
15413,-88.74149083,-804.5990386
15414,-88.74149083,-804.5990386
15415,-88.74149083,-804.5990386
15416,-88.74149083,-804.5990386
15417,-88.74149083,-804.5990386
15418,-88.74149083,-804.5990386
15419,-757.5525881,-804.5990386
15420,-132.8409713,-804.5990386
15421,-129.9304956,-804.5990386
15422,-125.9299233,-804.5990386
15423,-125.9299189,-804.5990386
15424,-125.9299188,-804.5990386
15425,-125.9299188,-806.64652
15426,-125.9299188,-806.6143949
15427,-125.9299188,-804.6151937
15428,-125.9299188,-804.6151934
15429,-132.7228354,-804.6151934
15430,-156.0703044,-804.6151934
15431,-142.0294741,-804.6151934
15432,-142.0300625,-804.6151934
15433,-142.0300729,-804.6151934
15434,-142.0300731,-804.6151934
15435,-142.0300731,-804.6151934
15436,-142.0300731,-804.6151934
15437,-145.1177912,-809.1131441
15438,-145.0307601,-804.6131279
15439,-142.0300784,-804.6131279
15440,-142.0300731,-804.6131279
15441,-142.0300731,-804.6131279
15442,-142.0300731,-804.6131279
15443,-142.0300731,-804.6131279
15444,-144.9677686,-804.6131279
15445,-136.2354836,-804.6131279
15446,-151.9681023,-804.6131279
15447,-141.9676891,-804.6131279
15448,-141.9676855,-804.6131279
15449,-141.9676855,-805.5514206
15450,-141.9676855,-804.5519918
15451,-141.9676855,-804.5519938
15452,-141.9676855,-804.5519938
15453,-141.9676855,-804.5519938
15454,-141.9676855,-804.5519938
15455,-141.9676855,-804.5519938
15456,-141.9676855,-804.5519938
15457,-141.9676855,-853.7988199
15458,-141.9676855,-844.7983146
15459,-150.2030262,-844.7983146
15460,-142.2037215,-844.7983146
15461,-142.2037377,-898.3512629
15462,-142.2037378,-894.8509945
15463,-142.2037378,-894.8509946
15464,-142.2037378,-894.8509946
15465,-411.221488,-894.8509946
15466,-147.2045445,-894.8509946
15467,-142.2037381,-894.8509946
15468,-142.2037378,-894.8509946
15469,-142.2037378,-894.8509946
15470,-142.2037378,-894.8509946
15471,-142.2037378,-894.8509946
15472,-142.2037378,-894.8509946
15473,-143.5399089,-907.2552216
15474,-141.5290537,-907.3509946
15475,-141.5289995,-894.8509947
15476,-141.5289992,-894.8509946
15477,-141.5289992,-894.8509946
15478,-141.5289992,-894.8509946
15479,-141.5289992,-894.8509946
15480,-141.5289992,-894.8509946
15481,-141.5289992,-894.8509946
15482,-141.5289992,-894.8509946
15483,-141.5289992,-894.8509946
15484,-141.5289992,-894.8509946
15485,-141.5289992,-894.8509946
15486,-141.5289992,-894.8509946
15487,-141.5289992,-894.8509946
15488,-287.1946404,-894.8509946
15489,-152.8868193,-894.8509946
15490,-145.2612119,-894.8509946
15491,-126.2604578,-894.8509946
15492,-126.2604519,-894.8509946
15493,-126.2604518,-894.8509946
15494,-126.2604518,-894.8509946
15495,-126.2604519,-894.8509946
15496,-126.2604518,-894.8509946
15497,-126.2604519,-894.8509946
15498,-126.2604519,-894.8509946
15499,-126.2604519,-894.8509946
15500,-126.2604519,-894.8509946
15501,-126.2604519,-848.2979359
15502,-126.2604519,-844.7983145
15503,-126.2604519,-844.7983146
15504,-126.2604519,-844.7983146
15505,-126.2604519,-844.7983146
15506,-126.2604519,-844.7983146
15507,-126.2604519,-844.7983146
15508,-130.5039158,-1166.486848
15509,-126.502675,-803.0489501
15510,-126.5026664,-795.0491688
15511,-126.5026664,-795.0491696
15512,-126.5026664,-795.0491696
15513,-126.5026664,-795.0491696
15514,-126.5026664,-795.0491696
15515,-126.5026664,-795.0491696
15516,-126.5026664,-795.0491696
15517,-126.5026664,-407.2746668
15518,-126.5026664,-403.2784593
15519,-126.5026664,-403.2784799
15520,-126.5026664,-403.27848
15521,-126.5026664,-451.5675424
15522,-126.5026664,-443.0676855
15523,-126.5026664,-443.0676862
15524,-126.5026664,-443.0676862
15525,-126.5026664,-443.0676862
15526,-126.5026664,-443.0676862
15527,-126.5026664,-443.0676862
15528,-126.5026664,-497.6379158
15529,-126.5026664,-493.1374546
15530,-126.5026664,-493.1374581
15531,-119.2562918,-493.1374581
15532,-135.5024687,-493.1374581
15533,-133.182847,-493.1374581
15534,-130.0518896,-493.1374581
15535,-110.1017611,-493.1374581
15536,-107.9625401,-493.1374581
15537,-105.9690545,-493.1374581
15538,-105.9691082,-493.1374581
15539,-105.9691085,-493.1374581
15540,-105.9691085,-493.1374581
15541,-105.9691085,-493.1374581
15542,-105.9691085,-493.1374581
15543,-105.9691085,-493.1374581
15544,-105.9691085,-493.1374581
15545,-105.9691085,-493.1374581
15546,-105.9691085,-493.1374581
15547,-105.9691085,-493.1374581
15548,-105.9691085,-493.1374581
15549,-137.6873478,-1107.704195
15550,-253.8749313,-497.6383776
15551,-255.8696481,-1107.704195
15552,-244.8697807,-1485.599764
15553,-244.8697943,-497.2452842
15554,-244.8697946,-503.3166016
15555,-244.8697946,-490.3166987
15556,-244.8697946,-493.5379316
15557,-244.8697946,-883.7394212
15558,-244.8697946,-882.493698
15559,-246.8185243,-879.493864
15560,-244.818227,-879.4938646
15561,-244.818186,-879.4938646
15562,-244.8181854,-879.4938646
15563,-244.8181854,-879.4938646
15564,-244.8181854,-879.4938646
15565,-244.8181854,-879.4938646
15566,-244.8181854,-879.4938646
15567,-244.8181854,-879.4938646
15568,-244.8181854,-879.4938646
15569,-244.8181854,-848.1907156
15570,-244.8181854,-536.1302063
15571,-244.8181854,-577.4778265
15572,-249.6717083,-570.4778409
15573,-244.6703381,-570.4778409
15574,-244.670326,-570.4778409
15575,-244.6703259,-570.4778409
15576,-244.6703259,-570.4778409
15577,-250.6727204,-570.4778409
15578,-247.7626451,-570.4778409
15579,-394.3175496,-570.4778409
15580,-392.5955962,-570.4778409
15581,-394.1767288,-570.4778409
15582,-384.4776613,-570.4778409
15583,-378.8936191,-570.4778409
15584,-372.8912145,-570.4778409
15585,-405.7638921,-570.4778409
15586,-262.4228348,-570.4778409
15587,-252.3344303,-570.4778409
15588,-249.3338838,-570.4778409
15589,-249.3338788,-570.4778409
15590,-249.3338788,-570.4778409
15591,-249.3338788,-570.4778409
15592,-249.3338788,-570.4778409
15593,-249.3338788,-570.4778409
15594,-249.3338788,-570.4778409
15595,-249.3338788,-570.4778409
15596,-273.4992377,-570.4778409
15597,-251.4985916,-570.4778409
15598,-251.498571,-570.4778409
15599,-251.4985707,-570.4778409
15600,-251.4985707,-570.4778409
15601,-251.4985707,-570.4778409
15602,-251.4985707,-570.4778409
15603,-277.8085327,-570.4778409
15604,-278.4985967,-570.4778409
15605,-251.4985711,-570.4778409
15606,-251.4985707,-570.4778409
15607,-251.4985707,-570.4778409
15608,-314.6572663,-570.4778409
15609,-311.6598383,-570.4778409
15610,-311.6599041,-570.4778409
15611,-311.6599049,-570.4778409
15612,-311.6599049,-570.4778409
15613,-457.0873705,-570.4778409
15614,-449.0845113,-570.4778409
15615,-449.0845032,-570.4778409
15616,-449.0845032,-570.4778409
15617,-449.0845032,-570.4778409
15618,-449.0845032,-570.4778409
15619,-449.0845032,-570.4778409
15620,-449.0845032,-570.4778409
15621,-449.0845032,-537.6303052
15622,-449.0845032,-577.4778266
15623,-449.0845032,-537.6303052
15624,-449.0845032,-577.4778266
15625,-449.0845032,-537.6303052
15626,-449.0845032,-577.4778266
15627,-449.0845032,-537.6303052
15628,-449.0845032,-577.4778266
15629,-449.0845032,-537.6303052
15630,-449.0845032,-577.4778266
15631,-449.0845032,-537.6303052
15632,-449.0845032,-577.4778266
15633,-449.0845032,-537.6303052
15634,-449.0845032,-577.4778266
15635,-449.0845032,-537.6303052
15636,-449.0845032,-577.4778266
15637,-449.0845032,-537.6303052
15638,-449.0845032,-577.4778266
15639,-449.0845032,-537.6303052
15640,-449.0845032,-577.4778266
15641,-449.0845032,-537.6303052
15642,-449.0845032,-577.4778266
15643,-449.0845032,-537.6303052
15644,-449.0845032,-577.4778266
15645,-449.0845032,-537.6303052
15646,-449.0845032,-577.4778266
15647,-449.0845032,-537.6303052
15648,-452.1450641,-577.4778266
15649,-449.1453673,-537.6303052
15650,-449.1453685,-577.4778266
15651,-449.1453685,-537.6303052
15652,-449.1453685,-577.4778266
15653,-449.1453685,-531.4086243
15654,-449.1453685,-520.4089641
15655,-449.1453685,-520.4089655
15656,-449.1453685,-520.4089655
15657,-449.1453685,-520.4089655
15658,-449.1453685,-520.4089655
15659,-449.1453685,-520.4089655
15660,-449.1453685,-520.4089655
15661,-449.1453685,-487.5618182
15662,-449.1453685,-527.4089503
15663,-449.1453685,-487.5618181
15664,-449.1453685,-527.4089503
15665,-507.6371437,-487.5618181
15666,-492.6371468,-527.4089503
15667,-492.6371464,-521.4849705
15668,-492.6371464,-487.6364737
15669,-492.6371464,-480.6364495
15670,-492.6371464,-480.6364494
15671,-492.6371464,-480.6364494
15672,-492.6371464,-480.6364494
15673,-492.6371464,-480.6364494
15674,-492.6371464,-480.6364494
15675,-492.6371464,-480.6364494
15676,-492.6371464,-480.6364494
15677,-492.6371464,-480.6364494
15678,-492.6371464,-480.6364494
15679,-492.6371464,-480.6364494
15680,-492.6371464,-480.6364494
15681,-492.6371464,-480.6844979
15682,-518.3986737,-480.6845106
15683,-508.3998842,-480.6845124
15684,-508.3998858,-480.6845124
15685,-508.3998858,-480.6845124
15686,-504.1151388,-480.6845124
15687,-411.9560464,-480.6845124
15688,-399.0732392,-480.6845124
15689,-395.0734769,-480.6845124
15690,-395.0734762,-480.6845124
15691,-395.0734762,-480.6845124
15692,-395.0734762,-480.6845124
15693,-309.4126522,-480.6845124
15694,-299.4412022,-480.6845124
15695,-299.4413167,-480.6845124
15696,-299.4413263,-480.6845124
15697,-299.4413264,-480.6845124
15698,-299.4413264,-480.6845124
15699,-299.4413264,-480.6845124
15700,-299.4413264,-480.6845124
15701,-299.4413264,-480.6845124
15702,-299.4413264,-480.6845124
15703,-299.4413264,-480.6845124
15704,-299.4413264,-480.6845124
15705,-299.4413264,-480.6845124
15706,-299.4413264,-480.6845124
15707,-299.4413264,-480.6845124
15708,-299.4413264,-480.6845124
15709,-299.4413264,-480.6845124
15710,-299.4413264,-480.6845124
15711,-299.4413264,-480.6845124
15712,-299.4413264,-480.6845124
15713,-299.4413264,-531.5559762
15714,-302.5427504,-900.8508828
15715,-302.4415204,-892.3501647
15716,-299.4413297,-892.3501632
15717,-299.4413264,-892.3501632
15718,-299.4413264,-892.3501632
15719,-299.4413264,-892.3501632
15720,-299.4413264,-892.3501632
15721,-299.4413264,-892.3501632
15722,-299.4413264,-892.3501632
15723,-299.4413264,-892.3501632
15724,-299.4413264,-892.3501632
15725,-299.4413264,-892.3501632
15726,-299.4413264,-892.3501632
15727,-299.4413264,-892.3501632
15728,-299.4413264,-892.3501632
15729,-299.4413264,-892.3501632
15730,-299.4413264,-892.3501632
15731,-299.4413264,-892.3501632
15732,-299.4413264,-892.3501632
15733,-299.4413264,-1195.031576
15734,-299.4413264,-843.5230647
