Timestep,P0,P1,P2,P3
466,-2430.547658,-2058.650976,-1966.404673,-1063.943552
467,-2743.143866,-2367.262066,-1977.300572,-1113.030435
468,-2737.920054,-2707.82204,-1938.238576,-1056.542193
469,-2742.704736,-2701.004333,-1937.280947,-1053.042002
470,-2709.100903,-2739.028621,-1932.276474,-385.9041953
471,-2697.100903,-2740.570988,-1985.276892,-83.21424009
472,-2697.100903,-2783.634121,-1985.747215,-73.71063046
473,-2698.731994,-2780.26451,-1705.248582,-391.045743
474,-2697.731906,-2778.398889,-1701.798693,-386.026509
475,-2699.763102,-2476.190793,-1399.85869,-92.19106176
476,-2398.561867,-2469.04718,-1262.016964,-512.9021293
477,-2342.548462,-2780.760516,-1251.51315,-865.3578703
478,-2338.569194,-2776.260516,-1253.054659,-814.8673929
479,-2334.566593,-2779.722736,-817.1806113,-814.5131314
480,-2655.655189,-2784.212174,-823.9459015,-776.5371108
481,-2591.171263,-2475.63259,-420.897729,-773.8588449
482,-2642.183698,-2431.078136,-370.9123705,-2375.74884
483,-460.9143941,-2429.114743,-367.9134255,-2374.82508
484,-454.9139063,-2427.125574,-2707.133634,-2374.770494
485,-417.4536926,-867.058136,-2740.16976,-2422.169382
486,-460.875312,-511.5865694,-2736.169744,-2411.583573
487,-465.2661078,-504.5425238,-2776.173882,-2378.664808
488,-826.7661749,-546.5674721,-2776.173879,-2371.790843
489,-787.8196345,-867.8649258,-373.9583381,-1856.546778
490,-1991.263198,-891.2786631,-796.1097391,-1886.660383
491,-1983.761954,-624.6606078,-625.1942879,-1942.215479
492,-2376.806301,-709.6514297,-626.6931678,-1511.905096
493,-2379.49433,-703.151395,-676.0619539,-1501.405085
494,-2378.282039,-748.1069466,-615.2652689,-1944.215431
495,-2746.514572,-356.4154062,-621.2668887,-2388.929142
496,-2736.511852,-789.6200338,-618.2660467,-2364.844642
497,-2743.085836,-784.6438591,-670.2545734,-2347.825687
498,-2739.605405,-761.7324483,-708.2160295,-2345.825662
499,-2740.064738,-959.8513989,-774.7884002,-2611.591272
500,-2690.562094,-980.2677721,-256.2220733,-2640.61131
501,-2319.164604,-984.8027959,-617.27231,-2661.206783
502,-2281.589755,-958.8479341,-596.899439,-2657.206783
503,-2030.437309,-1408.90443,-221.6627624,-2287.974064
504,-2023.429329,-1380.225419,-317.0575108,-2275.474333
505,-2387.783159,-1382.864056,-365.8658693,-2282.923356
506,-2385.298752,-1362.332847,-872.8166907,-2276.933092
507,-2732.152669,-1439.821991,-905.6507911,-2279.166269
508,-2720.08105,-256.9394675,-1297.871905,-2202.51487
509,-2364.017896,-254.9081669,-1294.34574,-2197.014874
510,-2414.011123,-251.4082906,-818.3638446,-1627.713018
511,-2419.944577,-251.4082907,-811.0610573,-1718.22818
512,-2374.017745,-263.8115705,-808.5959665,-1672.689833
513,-2360.517591,-782.1992091,-777.9883623,-1676.713463
514,-2727.761102,-773.203177,-765.4883763,-1675.749348
515,-2420.293412,-775.7037381,-828.0246313,-1672.713017
516,-2727.9116,-1082.637584,-778.9885968,-1672.768844
517,-2774.890432,-1139.284618,-813.0348737,-2211.76939
518,-2770.551604,-800.8026624,-805.5348603,-2203.769302
519,-2769.051716,-575.3103769,-2661.385357,-1991.326135
520,-69.12671599,-555.7832618,-2659.884758,-1984.31242
521,-61.62581364,-2418.793553,-2661.385678,-2187.735597
522,-108.6866424,-2036.187222,-2657.38568,-2177.473994
523,-105.5925407,-2025.207971,-2730.878582,-2174.477219
524,-102.0916216,-1987.752544,-2045.893744,-2174.477218
525,-104.1129772,-2348.474143,-2039.435718,-738.6669391
526,-102.1752106,-2301.528282,-327.6919176,-782.0985198
527,-102.1751949,-2339.955727,-504.9127438,-2380.652951
528,-106.1760966,-499.2093479,-497.3731091,-2378.438339
529,-108.174762,-496.7092887,-495.2179997,-2344.326195
530,-102.1747728,-2702.570716,-232.3991091,-2334.317879
531,-67.21914712,-2698.088054,-501.6455328,-2333.317885
532,-505.0180396,-2697.0948,-492.6454849,-405.0379298
533,-502.5176641,-2652.067059,-1009.485417,-402.5382381
534,-502.517664,-2646.0671,-954.5224507,-402.5410606
535,-458.5098244,-2698.571596,-1315.404983,-362.5243586
536,-455.7276264,-458.7530313,-1273.809406,-352.5243376
537,-453.2334122,-454.25336,-1313.405093,-726.9496241
538,-452.2333174,-510.2684237,-1354.779945,-2289.08743
539,-767.050923,-819.971055,-1341.789056,-2342.109892
540,-763.0671244,-825.9385186,-885.4395608,-2705.522682
541,-767.3850871,-861.5093777,-520.9592239,-2696.522684
542,-811.4688521,-868.0559256,-556.9269522,-2698.978786
543,-802.9685965,-853.5558908,-614.3979635,-2316.18099
544,-1164.730123,-2298.386506,-603.9089568,-2311.608438
545,-1163.718105,-2291.471331,-306.4303947,-2356.716378
546,-1132.135219,-2343.369442,-2024.304777,-2349.696834
547,-769.197572,-2331.455844,-304.9308833,-2347.49201
548,-819.7086874,-2033.955003,-267.9874958,-2047.063987
549,-823.1945345,-2399.323189,-628.8951428,-2038.087158
550,-877.7105805,-2416.51179,-622.8947348,-2033.587153
551,-915.8098119,-2060.651281,-588.4325537,-2441.418312
552,-418.7305544,-2344.317452,-460.3567073,-1130.254351
553,-240.7893718,-2681.324981,-456.4946621,-1124.254508
554,-248.6553972,-2082.605061,-822.2028486,-2030.205844
555,-207.273638,-2346.30041,-815.2028329,-2419.526255
556,-247.1553927,-2336.791125,-431.8344167,-2421.429019
557,-197.6310696,-2390.95415,-821.758878,-2382.534156
558,-547.0260015,-2375.940847,-855.7501077,-2048.329882
559,-549.9963825,-2376.91478,-866.0097723,-2036.316563
560,-846.8860972,-481.6112336,-853.0097784,-525.4613546
561,-1178.418508,-475.0935079,-496.7949285,-523.9515551
562,-1225.494377,-118.7885372,-856.9413294,-569.9877405
563,-1230.032392,-117.096462,-497.2949269,-515.9819126
564,-1181.077651,-112.0966745,-494.1671392,-515.2960164
565,-1132.556696,-603.4815117,-495.6676732,-512.2960129
566,-1329.377936,-565.8870707,-456.6363596,-512.2960129
567,-1332.821248,-552.3227823,-69.50565069,-526.3401987
568,-1324.321261,-2744.883466,-61.50664085,-522.3402044
569,-1945.981205,-2782.960381,-64.50594117,-513.8244523
570,-1897.523428,-2736.395514,-28.06105033,-482.7462038
571,-1942.3326,-2736.042761,-22.49552743,-473.2515264
572,-1643.134393,-2785.583271,-414.5368349,-476.7524406
573,-1685.404893,-2781.18098,-411.0368603,-474.7786829
574,-1676.429591,-2781.249392,-411.0368604,-519.829517
575,-1948.117644,-2777.311389,-423.8210357,-516.8284542
576,-1951.178947,-2777.32524,-459.7751168,-726.8800431
577,-1099.906848,-2777.797517,-769.6654237,-466.6742853
578,-1094.406576,-2777.27392,-772.9119381,-462.173465
579,-1095.89141,-2304.080441,-1134.647937,-473.0978998
580,-1103.814029,-2292.080497,-819.7708718,-309.9981909
581,-1094.180004,-2296.749153,-495.2221637,-473.528568
582,-511.790168,-2355.181741,-494.7220193,-432.0898986
583,-818.025899,-511.157086,-494.7100164,-422.5898714
584,-772.5942179,-508.5954258,-456.2424476,-422.5898713
585,-810.1495605,-826.5396071,-485.3240438,-823.3361649
586,-773.0665638,-511.9378441,-482.824042,-820.4820796
587,-1129.61595,-868.0825468,-484.8236285,-462.3786442
588,-1128.073098,-2030.095943,-2420.291131,-509.3732471
589,-1169.116175,-2022.095979,-2411.748848,-513.3838014
590,-2058.437307,-1983.66346,-1027.136304,-749.534924
591,-2054.428489,-1935.695238,-1022.798121,-710.9585255
592,-2052.881321,-1933.926391,-1024.27521,-702.9586103
593,-2010.664788,-1892.42956,-853.9201624,-748.012912
594,-2003.668341,-1794.397048,-851.4204108,-367.9470935
595,-2787.875033,-1901.92948,-860.9272191,-2687.781373
596,-2780.203724,-1894.084031,-826.9851441,-2681.587693
597,-2474.637503,-829.969049,-821.4852044,-2678.587693
598,-2417.623507,-873.8849568,-822.4943738,-2730.981647
599,-2424.073613,-2029.762533,-842.0830381,-2718.47695
600,-2418.25018,-2023.978605,-549.5648883,-2688.070005
601,-2474.300726,-2025.442719,-121.6768727,-2736.018199
602,-2785.152323,-2031.020339,-113.6767966,-2729.509582
603,-2778.666291,-2032.943683,-449.6149924,-2728.509582
604,-2781.283709,-2029.378068,-402.0464715,-2773.459576
605,-2779.804837,-2024.644571,-820.2962258,-2769.468157
606,-182.4167054,-1717.772875,-813.7418211,-1592.983331
607,-467.7582693,-1718.417646,-813.7418621,-1683.720974
608,-507.3791542,-1716.390505,-508.201401,-1993.607035
609,-506.8549457,-1682.971371,-87.19968196,-1976.368396
610,-507.8312755,-1673.9712,-388.8203054,-1973.868551
611,-456.8260612,-2067.439271,-2462.313659,-2337.762752
612,-2318.651902,-2063.439255,-2454.378885,-1977.368372
613,-2316.168293,-1677.971721,-2424.117884,-1974.9577
614,-2361.132222,-1676.230252,-2430.631525,-2392.251189
615,-2350.263184,-1685.239057,-827.7088036,-2381.403283
616,-1823.214426,-1667.364804,-839.6577319,-2388.461763
617,-1836.739064,-1655.373893,-780.1771094,-2383.435325
618,-1457.378624,-1055.889697,-774.1771091,-2081.353939
619,-1451.878537,-1057.869444,-775.6063113,-2071.850098
620,-1440.284461,-1033.906557,-2410.48775,-2382.739438
621,-1466.127832,-1025.892865,-2778.392109,-2781.151904
622,-2688.932085,-1028.918148,-2727.938295,-2461.560972
623,-2726.36174,-716.4966477,-2721.406669,-2459.060882
624,-2721.895885,-2144.40912,-2722.978376,-2461.338272
625,-2724.837454,-2138.893439,-2782.398216,-2778.139736
626,-2367.104856,-1758.73159,-2769.7573,-2776.208311
627,-946.5152422,-1755.731775,-2769.812928,-2736.786316
628,-983.0021364,-1749.224544,-2767.312928,-2729.012776
629,-984.960945,-1700.216491,-2769.324546,-2729.025856
630,-945.5071932,-467.3692494,-2769.312926,-551.050741
631,-539.6317894,-465.8482741,-2594.922668,-507.4888182
632,-232.3172242,-475.753425,-2588.422677,-503.668088
633,-66.86452218,-427.7094661,-2593.378728,-2686.278012
634,-380.6487507,-423.1605629,-2595.326526,-2380.000407
635,-778.3579278,-390.2016202,-2588.326529,-2412.473653
636,-770.358034,-386.8365705,-2588.326529,-2411.258033
637,-501.8077947,-391.3349122,-2589.839269,-2411.793736
638,-503.4098286,-430.4001771,-2355.716169,-2410.45679
639,-453.4182747,-437.7713534,-2342.702083,-781.0264536
640,-68.36598294,-738.4794767,-2361.775532,-2417.699675
641,-73.26916331,-704.0630266,-2602.477841,-2729.74225
642,-218.9284714,-697.063227,-2594.436504,-2682.276384
643,-213.4312194,-752.5474517,-2269.204641,-2644.831604
644,-215.4120412,-438.7048694,-2264.857467,-2693.205303
645,-272.40513,-394.2211423,-2255.62544,-1682.656056
646,-268.9351126,-788.0704265,-2255.484544,-1674.678427
647,-264.9494065,-785.0074858,-2256.997189,-1630.129607
648,-237.0758751,-774.637053,-1904.692697,-1623.407973
649,-2734.943111,-387.0552789,-2264.054659,-2738.983772
650,-1994.887737,-428.597154,-2309.07294,-2731.50466
651,-2261.834172,-424.0969607,-2002.416851,-2729.499629
652,-2252.847586,-738.5507478,-1996.003266,-2375.465349
653,-2250.847589,-744.5399431,-1804.172235,-2369.46533
654,-2303.2366,-755.456658,-1755.667559,-2369.46533
655,-2021.006364,-743.4566935,-1751.667423,-2369.46533
656,-811.2989072,-749.9581188,-1802.24696,-2372.286876
657,-158.0074479,-745.1733152,-1123.118959,-2326.290444
658,-120.4401804,-744.2488351,-814.46951,-2324.55153
659,-112.9351168,-736.247154,-764.9771501,-2017.478297
660,-112.8924527,-775.2896636,-732.0753144,-2073.933673
661,-157.8450329,-783.3773515,-1087.149539,-2061.497764
662,-155.8165975,-772.8769972,-1141.10885,-2061.50193
663,-549.8065486,-2108.393073,-754.4474289,-2064.335893
664,-2301.338393,-2105.87222,-1139.393482,-2036.962114
665,-2296.481896,-2085.41059,-828.289985,-2021.962172
666,-1940.580122,-2109.652802,-835.8187494,-865.9736737
667,-2301.481771,-1374.826418,-837.7001972,-863.1205055
668,-2255.40729,-1318.478519,-527.0430579,-2025.461865
669,-1951.40415,-1269.978263,-484.4247273,-2021.962172
670,-1942.404263,-1255.467464,-426.4048526,-2390.606251
671,-1942.404263,-1313.487889,-342.836502,-1997.967604
672,-1997.046303,-1303.98787,-528.0504244,-2039.889994
673,-1626.758709,-1408.307738,-333.7306849,-2032.759912
674,-1625.759577,-1385.672726,-335.231496,-2692.972429
675,-1622.658486,-1384.172839,-333.2312033,-2716.743491
676,-1997.884677,-1714.470715,-336.2719381,-1594.674931
677,-2043.918147,-1707.94599,-333.2720413,-1218.655869
678,-2354.026114,-1664.426686,-385.2705017,-2732.975043
679,-2111.104561,-1295.217118,-1663.6089,-2730.456463
680,-2109.63025,-1252.620074,-1661.547141,-2783.331183
681,-1130.927528,-1936.318903,-1720.06027,-2773.378103
682,-1089.982685,-1936.491376,-2074.175954,-2772.945396
683,-1082.075717,-1933.491013,-2072.175736,-2463.568893
684,-519.7511631,-1936.453717,-2052.002395,-2106.471587
685,-518.6971307,-1987.960243,-2019.438055,-2104.510771
686,-482.1323364,-1985.991202,-2015.892832,-2101.683646
687,-124.388333,-1952.894183,-2384.244125,-2100.683522
688,-502.6684939,-1945.934433,-2026.118199,-2308.582545
689,-115.6335913,-1947.541337,-2387.371463,-2299.720471
690,-155.109071,-2471.843467,-2431.955562,-2294.22046
691,-151.6094046,-1956.041903,-2422.45556,-2311.595507
692,-151.6094051,-1946.558677,-2422.401819,-1173.234124
693,-151.6094051,-1641.359793,-2422.401834,-1194.340893
694,-525.5827613,-2026.521666,-2428.973067,-1588.234535
695,-480.028944,-2023.162095,-2422.473063,-1944.738899
696,-519.5782575,-1636.454333,-2392.603382,-1944.905426
697,-2289.125448,-1631.454844,-2105.714879,-1937.458866
698,-1945.665816,-1632.967935,-2102.215072,-1934.044557
699,-2284.29309,-1672.625106,-2110.063641,-1933.044415
700,-2327.245398,-2093.821911,-2104.063649,-1990.57406
701,-2379.213515,-2339.242869,-2430.222271,-1986.092996
702,-2530.772884,-2334.742869,-2418.709773,-2652.430044
703,-2769.994384,-2334.742869,-2418.722387,-2701.36847
704,-2728.530857,-2336.754111,-2426.1048,-1943.203708
705,-2720.030857,-470.6406318,-2419.136039,-1901.132599
706,-2781.971684,-467.0840171,-2416.636037,-1892.132612
707,-2740.058276,-777.3980309,-2416.636037,-1892.132612
708,-2730.058297,-774.8983676,-2034.601875,-1892.132612
709,-2470.336534,-778.3416142,-2024.102405,-1892.136849
710,-2443.950795,-772.8414964,-2391.514055,-1892.136837
711,-2430.450795,-752.7510772,-2385.014215,-885.122702
712,-2393.006064,-754.26823,-2392.09531,-840.1401799
713,-2381.993518,-465.6365535,-2779.024437,-844.2420079
714,-2016.263005,-2775.299231,-2775.521436,-861.9173384
715,-2012.403922,-2781.637237,-461.7497388,-472.5683226
716,-2014.378909,-2781.232888,-877.7329883,-473.7741012
717,-851.2031428,-2726.762355,-1133.760125,-779.6146897
718,-778.1082792,-2778.222615,-1175.73013,-738.0662135
719,-849.2030163,-2778.181095,-1173.21911,-733.5663834
720,-843.2016641,-2465.129055,-1197.662268,-738.0427648
721,-1147.79015,-1326.939225,-1115.364025,-733.0412617
722,-1115.29971,-1278.577404,-1116.804034,-738.0424925
723,-1117.25018,-1895.161055,-1110.30399,-734.5333546
724,-854.3258781,-425.1912874,-1115.302913,-1133.526999
725,-2025.23814,-786.24565,-1112.816181,-1017.647801
726,-2023.744013,-782.7458342,-1168.805644,-1572.984938
727,-1982.210177,-834.6534981,-1118.816182,-1359.242141
728,-1974.722474,-836.5358908,-1110.316167,-860.8225976
729,-2376.996031,-782.0729001,-1084.601183,-1261.540322
730,-2366.50196,-740.6387114,-1102.395841,-1251.040283
731,-2368.97268,-734.3716993,-1100.89569,-1251.040283
732,-2366.47268,-735.3728739,-701.619277,-1251.040283
733,-2374.570174,-734.8534129,-692.0091342,-1520.963855
734,-2368.570473,-778.3022249,-692.0091509,-2771.90417
735,-2003.667949,-744.8963694,-713.1934456,-2769.904169
736,-1154.51829,-732.3963365,-773.1624948,-2771.920649
737,-1204.024441,-732.3963364,-761.6651498,-2729.960663
738,-1306.896682,-697.944352,-768.2241389,-2723.490729
739,-1300.341385,-389.8292636,-808.1756361,-2686.54509
740,-1265.247923,-395.5582129,-320.4499673,-2680.045101
741,-1591.654756,-387.3647237,-312.9437704,-2684.701519
742,-1550.350632,-441.3758782,-323.5182428,-2679.468782
743,-1177.152331,-828.9969255,-323.4437342,-2679.468696
744,-1591.155052,-820.9969133,-276.8811311,-2729.386345
745,-1578.648447,-820.9969132,-252.9480095,-2724.569246
746,-1218.180033,-1135.90568,-243.4479801,-2720.069246
747,-1217.334029,-1133.39701,-291.3966184,-2339.170764
748,-1219.715525,-795.1980392,-283.3966449,-2729.993413
749,-1184.7858,-787.2301567,-248.9430151,-2321.008014
750,-1222.348127,-783.7299912,-2386.383287,-2382.461853
751,-1182.285609,-783.7299909,-2349.961262,-2340.548629
752,-1176.785601,-1135.739109,-2341.961243,-2289.595469
753,-1177.474449,-781.8866931,-2341.961243,-2282.575709
754,-2629.457205,-727.3718699,-2341.958551,-2503.421814
755,-2781.592918,-340.4370618,-2304.525281,-2460.695416
756,-2737.063591,-2129.455705,-2338.956476,-2420.706685
757,-2048.192912,-2129.095113,-2333.441988,-2679.936625
758,-2590.443889,-1981.101923,-2335.777434,-2729.343033
759,-2578.455004,-1976.621851,-2385.764954,-2722.374739
760,-2551.413017,-1622.42754,-2383.890016,-2419.899227
761,-2135.609356,-1613.927131,-2341.111384,-2414.631941
762,-2042.570321,-1584.326912,-2260.240279,-2409.632251
763,-2032.570374,-1624.933685,-2349.111323,-2409.632252
764,-2429.990672,-2381.088134,-2347.058105,-1231.950455
765,-2420.990617,-2376.028944,-2389.157039,-1586.508402
766,-2380.540898,-2422.903957,-2381.636797,-1583.008398
767,-2024.009793,-2409.403929,-2384.58861,-950.5868608
768,-2012.509405,-2064.189993,-2385.646792,-644.4731677
769,-2013.315645,-2368.421682,-2379.646872,-595.9555041
770,-2062.707137,-2361.185121,-2779.468031,-775.4624469
771,-2051.707173,-2363.716742,-2771.512036,-734.4874156
772,-2055.372864,-2359.716741,-2732.046739,-349.2662493
773,-2050.872861,-2359.641313,-2727.04675,-342.2621043
774,-2442.061785,-2364.306795,-2728.055026,-342.2621219
775,-2467.56238,-2363.836442,-2729.542716,-818.2482037
776,-2066.359811,-2361.849646,-2730.474525,-27.11311497
777,-2471.912727,-2367.986592,-2727.477984,-28.66596397
778,-2466.859442,-2360.473898,-2730.046235,-417.8386838
779,-2472.28638,-2358.973899,-2729.056078,-413.0850057
780,-2467.84915,-1433.345383,-2429.861615,-454.1153013
781,-2460.849136,-1061.043319,-1996.280317,-417.0598792
782,-2460.849136,-2433.667954,-2351.822763,-412.3929528
783,-2461.613422,-1992.012771,-2043.283201,-412.5600721
784,-2470.717634,-1981.512814,-2036.168092,-70.6496782
785,-2460.717588,-1994.350198,-2032.667816,-766.6705412
786,-2462.833752,-2326.163366,-1677.6822,-761.6706149
787,-2462.523487,-2374.154726,-2044.26828,-429.9990142
788,-2460.02339,-2740.485555,-2035.984004,-1761.060672
789,-2460.023389,-2769.695579,-2330.751814,-1718.031214
790,-2461.802082,-1852.774341,-2320.252269,-1675.553581
791,-2459.802004,-1872.355018,-2283.782214,-1757.916512
792,-2465.251862,-1853.350126,-2320.81413,-1756.416879
793,-2462.867913,-1842.201552,-2369.737928,-1756.41734
794,-2466.224468,-1441.218041,-2361.237743,-1327.743932
795,-2469.807939,-1430.71801,-2359.737572,-1323.744171
796,-2472.374271,-1434.748504,-1979.419273,-1363.774771
797,-2461.374269,-1850.580126,-1971.419032,-1716.866638
798,-2461.374269,-1852.733251,-1971.419031,-2060.466994
799,-2461.368441,-1849.733252,-1972.294513,-2056.466907
800,-2466.318041,-1680.575822,-2334.88318,-2057.475447
801,-2463.305,-1673.284511,-2302.319219,-2056.475422
802,-2116.398653,-1678.830186,-530.0334967,-2038.446802
803,-2104.409006,-1671.830172,-522.033584,-2030.425081
804,-2102.909024,-2041.718347,-948.6229391,-2028.424941
805,-2102.909024,-2038.856644,-956.6746828,-2026.424981
806,-2102.909024,-1180.202749,-912.6896718,-747.6240582
807,-2426.171177,-1131.240478,-1309.717145,-792.0687929
808,-2410.671066,-1210.906061,-850.5033451,-1170.529435
809,-2412.688091,-1210.905133,-1330.289547,-789.5687711
810,-2417.134622,-1162.401481,-1332.821459,-1173.527575
811,-2410.634625,-1165.449893,-1305.371788,-794.5690269
812,-2365.641504,-1122.436582,-1354.867531,-1457.637865
