Timestep,l_0.0001,l_0.001,l_0.01,l_0.05
33499,-511.4236537,-226.4856563,-106.1221085,-269.4906133
33500,-511.4236537,-226.4856563,-106.1221085,-269.4906133
33501,-511.4236537,-226.4856563,-106.1221085,-271.7705538
33502,-511.4236537,-226.4856563,-106.1221085,-272.3480929
33503,-511.4236537,-226.4856563,-106.1221085,-272.7698992
33504,-511.4236537,-226.4856563,-106.1221085,-272.3480929
33505,-511.4236537,-226.4856563,-106.1221085,-269.3462675
33506,-513.4244089,-226.4856563,-106.1221085,-269.3462547
33507,-511.424406,-226.4856563,-106.1221085,-269.3462546
33508,-511.4244059,-226.4856563,-106.1221085,-269.3462546
33509,-384.0074546,-226.4856563,-106.1221085,-269.3462546
33510,-369.0061557,-226.4856563,-106.1221085,-269.3462546
33511,-368.7821376,-226.4856563,-106.1221085,-269.3462546
33512,-368.7835938,-226.4856563,-106.1221085,-269.3462546
33513,-368.7835983,-226.4856563,-111.4599939,-269.3462546
33514,-368.7835983,-226.4856563,-106.4584067,-269.3462546
33515,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33516,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33517,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33518,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33519,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33520,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33521,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33522,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33523,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33524,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33525,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33526,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33527,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33528,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33529,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33530,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33531,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33532,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33533,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33534,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33535,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33536,-368.7835983,-226.4856563,-106.4583955,-269.3462546
33537,-368.7835983,-226.4856563,-101.1964053,-269.3462546
33538,-370.4734089,-226.4856563,-90.1966884,-269.3462546
33539,-367.4732416,-226.4856563,-90.19669077,-269.3462546
33540,-367.4732404,-226.4856563,-90.19669078,-269.3462546
33541,-367.4732404,-226.4856563,-90.19669078,-269.3462546
33542,-367.4732404,-226.4856563,-90.19669078,-269.3462546
33543,-367.4732404,-226.4856563,-90.19669078,-269.3462546
33544,-367.4732404,-226.4856563,-90.19669078,-269.3462546
33545,-367.4732404,-226.4856563,-90.19669078,-284.0047842
33546,-367.4732404,-226.4856563,-90.19669078,-286.0011079
33547,-367.4732404,-226.4856563,-90.19669078,-255.8509287
33548,-367.4732404,-226.4856563,-90.19669078,-252.3741967
33549,-367.4732404,-226.4856563,-90.19669078,-252.8528013
33550,-367.4732404,-226.4856563,-90.19669078,-252.3741968
33551,-367.4732404,-226.4856563,-90.19669078,-252.8528013
33552,-367.4732404,-226.4856563,-90.19669078,-252.3741968
33553,-367.4732404,-226.4856563,-90.19669078,-252.8528013
33554,-367.4732404,-226.4856563,-90.19669078,-252.3741968
33555,-367.4732404,-226.4856563,-90.19669078,-252.8528013
33556,-367.4732404,-226.4856563,-90.19669078,-252.3741968
33557,-367.4732404,-226.4856563,-90.19669078,-252.8528013
33558,-238.268046,-226.4856563,-96.10721419,-249.854724
33559,-216.2619803,-226.4856563,-96.19712331,-249.8547389
33560,-216.2619206,-226.4856563,-90.19669421,-249.854739
33561,-216.2619201,-226.4856563,-90.1966908,-249.854739
33562,-216.2619201,-226.4856563,-90.19669078,-249.854739
33563,-219.2607054,-226.4856563,-90.19669078,-249.854739
33564,-216.2607917,-226.4856563,-107.2731408,-249.854739
33565,-146.6540345,-226.4856563,-258.7730972,-249.854739
33566,-141.6564724,-226.4856563,-1202.878881,-249.854739
33567,-141.6564819,-226.4856563,-278.5818785,-249.854739
33568,-141.6564819,-226.4856563,-118.103637,-249.854739
33569,-141.6564819,-226.4856563,-275.71473,-249.854739
33570,-197.0554699,-226.4856563,-140.775078,-249.854739
33571,-189.056526,-226.4856563,-246.4846649,-249.854739
33572,-189.0565321,-226.4856563,-242.4830534,-249.854739
33573,-189.0565321,-228.6036418,-242.4830434,-249.854739
33574,-189.0565321,-226.5956783,-242.4830433,-249.854739
33575,-325.7592465,-226.5956052,-242.4830433,-249.854739
33576,-313.7595988,-226.5956046,-242.4830433,-238.7138812
33577,-313.7595986,-226.5956046,-242.4830433,-233.7137388
33578,-313.7595986,-226.5956046,-242.4830433,-233.7137378
33579,-313.7595986,-226.5956046,-242.4830433,-233.7137378
33580,-313.7595986,-226.5956046,-242.4830433,-233.7137378
33581,-313.7595986,-226.5956046,-242.4830433,-233.7137378
33582,-313.7595986,-226.5956046,-250.6042232,-233.7137378
33583,-313.7595986,-226.5956046,-246.6045857,-233.7137378
33584,-313.7595986,-226.5956046,-246.6045876,-233.7137378
33585,-313.7595986,-246.9742923,-118.060504,-233.7137378
33586,-313.7595986,-241.8087602,-258.6033495,-233.7137378
33587,-313.7595986,-236.6705531,-118.0605039,-233.7137378
33588,-313.7595986,-230.6696835,-258.6033495,-233.7137378
33589,-313.7595986,-230.6696664,-118.0605039,-233.7137378
33590,-313.7595986,-230.6696662,-258.6033495,-233.7137378
33591,-313.7595986,-230.6696662,-118.0605039,-233.7137378
33592,-313.7595986,-230.6696662,-258.6033495,-233.7137378
33593,-313.7595986,-230.6696662,-118.0605039,-233.7137378
33594,-313.7595986,-230.6696662,-258.6033495,-233.7137378
33595,-313.7595986,-230.6696662,-118.0605039,-233.7137378
33596,-313.7595986,-230.6696662,-258.6033495,-233.7137378
33597,-313.7595986,-233.670929,-118.0605039,-233.7137378
33598,-313.7595986,-230.6708378,-130.2829398,-233.7137378
33599,-313.7595986,-230.6708338,-122.2832378,-233.7137378
33600,-313.7595986,-230.6708338,-122.28324,-233.7137378
33601,-313.7595986,-230.6708338,-122.28324,-1163.672724
33602,-313.7595986,-230.6708338,-122.28324,-263.2257009
33603,-313.7595986,-230.6708338,-122.28324,-253.4399134
33604,-313.7595986,-230.6708338,-122.28324,-253.2196679
33605,-313.7595986,-230.6708338,-124.2835606,-382.2789819
33606,-313.7595986,-230.6708338,-124.9344299,-372.2808011
33607,-313.7595986,-230.6708338,-105.9353436,-1196.000262
33608,-313.7595986,-230.6708338,-105.9353508,-1184.99989
33609,-314.0185732,-230.6708338,-105.9353508,-412.4095862
33610,-314.0171681,-230.6708338,-105.9353508,-395.4041577
33611,-314.0171676,-230.6708338,-105.9353508,-664.3038845
33612,-314.0171676,-230.6708338,-105.9353508,-497.1260838
33613,-314.0171676,-230.6708338,-105.9353508,-487.1265223
33614,-314.0171676,-230.6708338,-105.9353508,-526.0469317
33615,-314.0171676,-230.6708338,-105.9353508,-511.1264992
33616,-314.0171676,-230.6708338,-105.9353508,-487.1265214
33617,-314.0171676,-230.6708338,-105.9353508,-487.1265229
33618,-314.0171676,-230.6708338,-105.9353508,-487.1265229
33619,-314.0171676,-409.9084002,-105.9353508,-475.0314397
33620,-314.0171676,-391.9081715,-105.9353508,-471.0319262
33621,-314.0171676,-391.9081706,-147.1118184,-471.0319271
33622,-314.0171676,-391.9081706,-453.7725107,-471.0319271
33623,-314.0171676,-391.9081706,-133.7807175,-471.0319271
33624,-314.0171676,-391.9081706,-148.1990757,-471.0319271
33625,-314.0171676,-391.9081706,-466.2361926,-499.9081855
33626,-314.0171676,-391.9081706,-133.2019188,-490.908456
33627,-314.0171676,-391.9081706,-466.2361925,-490.9084546
33628,-314.0171676,-391.9081706,-133.2019188,-490.9084546
33629,-314.0171676,-391.9081706,-466.2361925,-490.9084546
33630,-314.0171676,-391.9081706,-133.2019188,-490.9084546
33631,-314.0171676,-391.9081706,-466.2361925,-490.9084546
33632,-314.0171676,-391.9081706,-133.2019188,-490.9084546
33633,-314.0171676,-391.9081706,-132.8309038,-490.9084546
33634,-314.0171676,-391.9081706,-132.3374754,-490.9084546
33635,-314.0171676,-391.9081706,-125.3352753,-490.9084546
33636,-314.0171676,-391.9081706,-125.3352596,-490.9084546
33637,-314.0171676,-391.9081706,-125.3352596,-511.0033997
33638,-314.0171676,-391.9081706,-125.3352596,-507.0029805
33639,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33640,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33641,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33642,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33643,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33644,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33645,-314.0171676,-391.9081706,-125.3352596,-507.0029798
33646,-314.0171676,-413.782992,-125.3352596,-507.0029798
33647,-314.0171676,-397.9100252,-125.3352596,-507.0029798
33648,-314.0171676,-391.9081742,-125.3352596,-507.0029798
33649,-314.0171676,-243.1267258,-125.3352596,-507.0029798
33650,-314.0171676,-122.9526845,-125.3352596,-507.0029798
33651,-314.0171676,-104.9533108,-125.3352596,-507.0029798
33652,-314.0171676,-104.9533272,-125.3352596,-507.0029798
33653,-314.0171676,-104.9533274,-125.3352596,-507.0029798
33654,-314.0171676,-104.9533274,-125.3352596,-507.0029798
33655,-314.0171676,-104.9533274,-125.3352596,-507.0029798
33656,-314.0171676,-104.9533274,-125.3352596,-507.0029798
33657,-314.0171676,-104.9533274,-125.3352596,-511.0812476
33658,-314.0171676,-104.9533274,-125.3352596,-507.0812419
33659,-314.0171676,-104.9533274,-125.3352596,-507.0812413
33660,-314.0171676,-104.9533274,-125.3352596,-507.0812413
33661,-314.0171676,-104.9533274,-125.3352596,-394.2863474
33662,-314.0171676,-104.9533274,-125.3352596,-384.2857824
33663,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33664,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33665,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33666,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33667,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33668,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33669,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33670,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33671,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33672,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33673,-314.0171676,-104.9533274,-125.3352596,-384.2857789
33674,-314.0171676,-104.9533274,-125.3352596,-1191.781549
33675,-314.0171676,-104.9533274,-125.3352596,-312.4155898
33676,-314.0171676,-104.9533274,-125.3352596,-292.4143574
33677,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33678,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33679,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33680,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33681,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33682,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33683,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33684,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33685,-314.0171676,-104.9533274,-125.3352596,-292.4143497
33686,-314.0171676,-104.9533274,-125.3352596,-1109.631154
33687,-314.0171676,-245.3897337,-125.3352596,-304.4157682
33688,-314.0171676,-230.389219,-125.3352596,-292.4143581
33689,-314.0171676,-230.3892048,-125.3352596,-292.4143497
33690,-314.0171676,-230.3892046,-125.3352596,-292.4143497
33691,-314.0171676,-230.1706142,-125.3352596,-292.4143497
33692,-314.0171676,-240.4015516,-125.3352596,-292.4143497
33693,-314.0171676,-248.5936196,-125.3352596,-292.4143497
33694,-314.0171676,-232.3952391,-125.3352596,-292.4143497
33695,-314.0171676,-230.4030908,-134.6308907,-292.4143497
33696,-314.0171676,-230.403164,-125.9528067,-292.4143497
33697,-314.0171676,-234.521247,-125.9586678,-292.4143497
33698,-314.0171676,-230.5219984,-125.958699,-292.4143497
33699,-314.0171676,-230.5220051,-125.9586992,-292.4143497
33700,-314.0171676,-230.5220052,-125.9586992,-292.4143497
33701,-314.0171676,-230.5220052,-134.672214,-292.4143497
33702,-314.0171676,-230.5220052,-127.512176,-292.4143497
33703,-314.0171676,-230.5220052,-125.5187897,-292.4143497
33704,-314.0171676,-230.5220052,-125.5188445,-292.4143497
33705,-314.0171676,-230.5220052,-125.5188448,-292.4143497
33706,-314.0171676,-230.5220052,-125.5188448,-292.4143497
33707,-314.0171676,-230.5220052,-125.5188448,-292.4143497
33708,-314.0171676,-1189.859593,-125.5188448,-292.4143497
33709,-314.0171676,-249.526878,-125.5188448,-292.4143497
33710,-314.0171676,-230.5220333,-125.5188448,-292.4143497
33711,-314.0171676,-230.5220053,-125.5188448,-292.4143497
33712,-314.0171676,-230.5220052,-125.5188448,-292.4143497
33713,-314.0171676,-230.5220052,-125.5188448,-292.4143497
33714,-314.0171676,-258.7044734,-125.5188448,-292.4143497
33715,-314.0171676,-246.7035221,-125.5188448,-292.4143497
33716,-314.0171676,-246.7035136,-134.6504222,-292.4143497
33717,-314.0171676,-246.7035136,-125.6498065,-315.5330877
33718,-314.0171676,-246.7035136,-125.6498015,-292.5337962
33719,-314.0171676,-246.7035136,-125.6498015,-292.5338002
33720,-314.0171676,-246.7035136,-125.6498015,-292.5338002
33721,-314.0171676,-246.7035136,-125.6498015,-292.5338002
33722,-314.0171676,-248.7638989,-125.6498015,-430.0465175
33723,-314.0171676,-246.7642723,-125.6498015,-420.0474583
33724,-314.0171676,-246.7642756,-125.6498015,-420.0474648
33725,-314.0171676,-246.7642756,-125.6498015,-420.0474649
33726,-314.0171676,-246.7642756,-125.6498015,-420.0474649
33727,-314.0171676,-246.7642756,-125.6498015,-420.0474649
33728,-314.0171676,-246.7642756,-125.6498015,-420.0474649
33729,-314.0171676,-246.7642756,-125.6498015,-420.0474649
33730,-316.9284818,-246.7642756,-125.6498015,-420.0474649
33731,-313.927998,-246.7642756,-125.6498015,-420.0474649
33732,-316.8483867,-246.7642756,-125.6498015,-420.0474649
33733,-313.848081,-246.7642756,-129.3698255,-439.9169604
33734,-313.8480804,-246.7642756,-300.0849048,-436.916661
33735,-313.8480804,-246.7642756,-166.8120984,-445.1534589
33736,-355.5132639,-246.7642756,-158.8154496,-437.1533104
33737,-336.5130167,-246.7642756,-158.8154726,-437.153309
33738,-336.5130177,-246.7642756,-158.8154728,-437.153309
33739,-336.5130177,-246.7642756,-158.8154728,-437.153309
33740,-336.5130177,-246.7642756,-158.8154728,-437.153309
33741,-336.5130177,-242.5817477,-158.8154728,-437.153309
33742,-336.5130177,-119.4245639,-158.8154728,-437.153309
33743,-336.5130177,-105.4251857,-158.8154728,-437.153309
33744,-336.5130177,-105.4252022,-158.8154728,-437.153309
33745,-336.5130177,-105.4252024,-158.8154728,-437.153309
33746,-336.5130177,-105.4252024,-158.8154728,-437.153309
33747,-336.5130177,-105.4252024,-158.8154728,-437.153309
33748,-339.511825,-105.4252024,-158.8154728,-437.153309
33749,-336.5118768,-105.4252024,-158.8154728,-437.153309
33750,-336.511877,-105.4252024,-158.8154728,-437.153309
33751,-336.511877,-105.4252024,-158.8154728,-437.153309
33752,-336.511877,-105.4252024,-158.8154728,-437.153309
33753,-336.511877,-105.4252024,-158.8154728,-437.153309
33754,-336.511877,-105.4252024,-158.8154728,-437.153309
33755,-336.511877,-105.4252024,-158.8154728,-437.153309
33756,-336.511877,-234.081299,-158.7967082,-437.153309
33757,-336.511877,-110.425436,-158.7967704,-437.153309
33758,-336.511877,-105.4252085,-158.7967709,-437.153309
33759,-336.511877,-105.4252025,-158.796771,-437.153309
33760,-336.511877,-105.4252024,-158.796771,-437.153309
33761,-286.4650502,-105.4252024,-158.796771,-437.153309
33762,-273.4609523,-105.4252024,-158.796771,-437.153309
33763,-273.4609246,-105.4252024,-158.796771,-437.153309
33764,-273.4609244,-105.4252024,-158.796771,-437.153309
33765,-273.4609244,-105.4252024,-158.796771,-437.153309
33766,-273.4609244,-105.4252024,-158.796771,-437.153309
33767,-273.4609244,-105.4252024,-179.5519223,-437.153309
33768,-273.4609244,-105.4252024,-150.5513933,-437.153309
33769,-273.4609244,-105.4252024,-150.5513824,-437.153309
33770,-273.4609244,-105.4252024,-151.9652849,-437.153309
33771,-409.873912,-105.4252024,-134.9645294,-437.153309
33772,-391.8770662,-105.4252024,-134.9645235,-437.153309
33773,-391.8771158,-105.4252024,-134.9645234,-437.153309
33774,-391.8771164,-105.4252024,-134.9645234,-437.153309
33775,-391.8771164,-105.4252024,-134.9645234,-437.153309
33776,-391.8771164,-105.4252024,-134.9645234,-437.153309
33777,-391.8771164,-105.4252024,-134.9645234,-294.4960108
33778,-391.8771164,-105.4252024,-134.9645234,-284.4953353
33779,-391.8771164,-105.5054981,-134.9645234,-284.4953316
33780,-391.8771164,-105.5022306,-134.9645234,-284.4953315
33781,-391.8771164,-1202.3674,-134.9645234,-284.4953315
33782,-391.8771164,-128.5063144,-134.9645234,-284.4953315
33783,-391.8771164,-105.5022145,-134.9645234,-284.4953315
33784,-391.8771164,-105.5022034,-134.9645234,-684.9212594
33785,-391.8771164,-105.5022036,-134.9645234,-673.9213488
33786,-391.8771164,-105.5022036,-134.9645234,-673.9213488
33787,-391.8771164,-105.5022036,-134.9645234,-673.9213488
33788,-391.8771164,-105.5022036,-134.9645234,-673.9213488
33789,-1188.453863,-105.5022036,-134.9645234,-673.9213488
33790,-404.8838009,-105.5022036,-134.9645234,-673.9213488
33791,-391.8771889,-105.5022036,-134.9645234,-673.9213488
33792,-391.8771172,-105.5022036,-134.9645234,-673.9213488
33793,-391.8771164,-105.5022036,-130.1580904,-673.9213488
33794,-391.8771164,-105.5022036,-125.1715911,-638.8719752
33795,-391.8771164,-105.5022036,-125.1707508,-679.9213492
33796,-391.8771164,-105.5022036,-125.1707448,-673.9213488
33797,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33798,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33799,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33800,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33801,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33802,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33803,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33804,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33805,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33806,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33807,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33808,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33809,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33810,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33811,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33812,-391.8771164,-105.5022036,-125.1707447,-673.9213488
33813,-391.8771164,-105.5022036,-125.1707447,-316.7645038
33814,-391.8771164,-105.5022036,-125.1707447,-308.7632075
33815,-391.8771164,-105.5022036,-125.1707447,-308.7632001
33816,-391.8771164,-105.5022036,-125.1707447,-308.7632
33817,-391.8771164,-105.5022036,-125.1707447,-308.7632
33818,-391.8771164,-105.5022036,-125.1707447,-308.7632
33819,-391.8771164,-105.5022036,-125.1707447,-308.7632
33820,-396.4692756,-105.5022036,-125.1707447,-308.7632
33821,-391.4716154,-105.5022036,-125.1707447,-308.7632
33822,-391.4716405,-105.5022036,-125.1707447,-308.7632
33823,-391.4716407,-105.5022036,-125.1707447,-308.7632
33824,-391.4716407,-105.5022036,-125.1707447,-308.7632
33825,-391.4716407,-105.4219548,-125.1707447,-308.7632
33826,-391.4716407,-105.4251759,-125.1707447,-308.7632
33827,-391.4716407,-105.4252023,-125.1707447,-308.7632
33828,-391.4716407,-105.4252024,-125.1707447,-308.7632
33829,-391.4716407,-105.4252024,-125.1707447,-308.7632
33830,-391.4716407,-105.4252024,-125.1707447,-308.7632
33831,-391.4716407,-105.4252024,-125.1707447,-308.7632
33832,-391.4716407,-105.4252024,-111.1207855,-308.7632
33833,-391.4716407,-105.4252024,-109.4623618,-308.7632
33834,-391.4716407,-105.4252024,-109.4680523,-308.7632
33835,-391.4716407,-105.4252024,-109.4680832,-308.7632
33836,-391.4716407,-105.4252024,-109.4680834,-308.7632
33837,-391.4716407,-105.4252024,-109.4680834,-308.7632
33838,-391.4716407,-105.4252024,-109.4680834,-308.7632
33839,-391.4716407,-105.4252024,-109.4680834,-308.7632
33840,-391.4716407,-105.4252024,-109.4680834,-308.7632
33841,-391.4716407,-105.4252024,-109.4680834,-308.7632
33842,-391.4716407,-105.4252024,-109.4680834,-308.7632
33843,-391.4716407,-105.4252024,-109.4680834,-308.7632
33844,-391.4716407,-105.4252024,-109.4680834,-308.7632
33845,-391.4716407,-105.4252024,-109.4680834,-308.7632
33846,-391.4716407,-105.4252024,-273.0971051,-308.7632
33847,-414.9163373,-105.4252024,-267.0413919,-308.7632
33848,-391.91501,-105.4252024,-118.3466108,-308.7632
33849,-391.9149962,-105.4252024,-109.3452827,-308.7632
33850,-391.9149961,-105.4252024,-1132.901507,-308.7632
33851,-391.9149961,-105.4252024,-123.6628594,-308.7632
33852,-391.9149961,-105.4252024,-108.660027,-308.7632
33853,-391.9149961,-105.4252024,-108.6600107,-308.7632
33854,-391.9149961,-105.4252024,-108.6600107,-308.7632
33855,-391.9149961,-105.4252024,-108.6600107,-308.7632
33856,-391.9149961,-105.4252024,-108.6600107,-308.7632
33857,-391.9149961,-105.4252024,-108.6600107,-308.7632
33858,-391.9149961,-105.4252024,-108.6600107,-308.7632
33859,-391.9149961,-105.4252024,-108.6600107,-308.7632
33860,-391.9149961,-105.4252024,-108.6600107,-308.7632
33861,-391.9149961,-105.4252024,-108.6600107,-308.7632
33862,-391.9149961,-105.4252024,-108.6600107,-308.7632
33863,-391.9149961,-105.4252024,-108.6600107,-308.7632
33864,-391.9149961,-105.4252024,-108.6600107,-308.7632
33865,-391.9149961,-105.4252024,-108.6600107,-308.7632
33866,-391.9149961,-105.4252024,-108.6600107,-308.7632
33867,-391.9149961,-105.4252024,-108.6600107,-308.7632
33868,-391.9149961,-111.6064751,-108.6600107,-308.7632
33869,-391.9149961,-105.6073831,-108.6600107,-308.7632
33870,-391.9149961,-105.6073902,-108.6600107,-308.7632
33871,-391.9149961,-105.6073903,-108.6600107,-308.7632
33872,-391.9149961,-105.6073903,-108.6600107,-308.7632
33873,-391.9149961,-105.6073903,-108.6600107,-308.7632
33874,-391.9149961,-105.6073903,-108.6600107,-308.7632
33875,-391.9149961,-105.6073903,-108.6600107,-308.7632
33876,-391.9149961,-105.6073903,-108.6600107,-308.7632
33877,-391.9149961,-105.6073903,-108.6600107,-308.7632
33878,-391.9149961,-105.6073903,-108.6600107,-308.7632
33879,-391.9149961,-105.6073903,-108.6600107,-308.7632
33880,-391.9149961,-108.5158158,-108.6600107,-308.7632
33881,-391.9149961,-105.5153576,-108.9916317,-308.7632
33882,-391.9149961,-105.515354,-108.9971435,-308.7632
33883,-391.9149961,-105.515354,-108.9971727,-308.7632
33884,-391.9149961,-105.515354,-108.9971728,-308.7632
33885,-391.9149961,-105.515354,-108.9971728,-308.7632
33886,-391.9149961,-105.515354,-108.9971728,-308.7632
33887,-391.9149961,-105.515354,-113.1187895,-308.7632
33888,-391.9149961,-105.515354,-109.4576415,-308.7632
33889,-391.9149961,-105.515354,-109.4632642,-334.2206439
33890,-391.9149961,-105.515354,-109.4632939,-308.2211453
33891,-264.7224827,-105.515354,-109.4632941,-308.2211462
33892,-248.7246137,-105.515354,-109.4632941,-308.2211462
33893,-248.724674,-105.515354,-109.1247362,-308.2211462
33894,-248.7246749,-105.515354,-112.0249945,-308.2211462
33895,-248.724675,-105.515354,-108.9972815,-308.2211462
33896,-248.724675,-105.515354,-108.9971886,-308.2211462
33897,-248.724675,-105.515354,-108.997173,-308.2211462
33898,-248.724675,-105.515354,-108.9971728,-308.2211462
33899,-248.724675,-105.515354,-108.9971728,-308.2211462
33900,-246.0401347,-105.515354,-108.9971728,-308.2211462
33901,-233.0396489,-105.515354,-113.0561648,-308.2211462
33902,-233.0396436,-105.515354,-109.0558975,-308.2211462
33903,-233.0396436,-105.515354,-109.0558955,-308.2211462
33904,-233.0396436,-105.515354,-109.0558954,-308.2211462
33905,-268.54343,-105.515354,-109.0558954,-308.2211462
33906,-248.5418522,-105.515354,-109.0558954,-308.2211462
33907,-248.5418355,-105.515354,-109.0558954,-308.2211462
33908,-248.5418354,-105.515354,-109.0558954,-308.2211462
33909,-248.5418354,-105.515354,-109.0558954,-308.2211462
33910,-248.5418354,-105.515354,-109.0558954,-308.2211462
33911,-248.5418354,-105.515354,-109.0558954,-308.2211462
33912,-248.5418354,-105.515354,-109.0558954,-308.2211462
33913,-248.5418354,-105.515354,-109.0558954,-314.8633087
33914,-248.5418354,-105.515354,-109.0558954,-307.8639592
33915,-279.5176301,-105.515354,-109.0558954,-307.8639635
33916,-268.5174894,-105.515354,-109.0558954,-307.8639635
33917,-268.5174756,-105.515354,-109.0558954,-307.8639635
33918,-268.5174754,-105.515354,-109.0558954,-307.8639635
33919,-268.5174754,-105.515354,-109.0558954,-307.8639635
33920,-268.5174754,-105.515354,-109.0558954,-307.8639635
33921,-268.5174754,-105.5559986,-109.0558954,-307.8639635
33922,-268.5174754,-105.5559751,-109.0558954,-307.8639635
33923,-268.5174754,-105.5559912,-109.0558954,-307.8639635
33924,-268.5174754,-105.5559914,-117.3309397,-307.8639635
33925,-268.5174754,-105.5559914,-109.3316709,-307.8639635
33926,-268.5174754,-105.5559914,-120.9665103,-307.8639635
33927,-268.5174754,-105.5559914,-120.2890687,-307.8639635
33928,-268.5174754,-105.5559914,-109.2900943,-307.8639635
33929,-268.5174754,-105.5559914,-109.2901163,-307.8639635
33930,-268.5174754,-105.5559914,-109.2901166,-307.8639635
33931,-268.5174754,-105.5559914,-109.2901166,-307.8639635
33932,-268.5174754,-105.5559914,-109.2901166,-307.8639635
33933,-268.5174754,-105.5559914,-111.3752748,-307.8639635
33934,-268.5174754,-105.5559914,-109.3753044,-307.8639635
33935,-268.5174754,-105.5559914,-109.375335,-307.8639635
33936,-268.5174754,-108.6020295,-109.3753354,-307.8639635
33937,-268.5174754,-105.5996407,-109.3753354,-307.8639635
33938,-268.5174754,-105.5996231,-109.3753354,-307.8639635
33939,-268.5174754,-105.599623,-109.3753354,-307.8639635
33940,-268.5174754,-105.599623,-109.3753354,-307.8639635
33941,-268.5174754,-105.599623,-109.3753354,-307.8639635
33942,-268.5174754,-105.599623,-109.3753354,-307.8639635
33943,-268.5174754,-105.599623,-109.3753354,-307.8639635
33944,-268.5174754,-105.599623,-109.3753354,-307.8639635
33945,-268.5174754,-105.599623,-109.3753354,-307.8639635
33946,-268.5174754,-105.599623,-109.3753354,-307.8639635
33947,-268.5174754,-105.599623,-109.3753354,-307.8639635
33948,-268.5174754,-105.599623,-109.3753354,-307.8639635
33949,-268.5174754,-105.599623,-109.3753354,-307.8639635
33950,-268.5174754,-105.599623,-109.3753354,-307.8639635
33951,-268.5174754,-105.599623,-109.3753354,-307.8639635
33952,-268.5174754,-105.599623,-109.3753354,-307.8639635
33953,-268.5174754,-105.599623,-109.3753354,-206.6796279
33954,-268.5174754,-105.599623,-109.3753354,-200.7662856
33955,-320.1610348,-105.599623,-109.3753354,-197.7666046
33956,-313.1586753,-105.599623,-109.3753354,-197.7666068
