Train,Test
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-22.15564149,
-75.64770782,
-24.15598435,
-74.14770782,
-24.15598435,
-74.14770782,
-24.15598435,
-22.15598435,
-74.14770782,
-24.15598435,
-22.22420585,
-22.22420585,
-22.22420585,
-22.22420585,
-22.22420585,
-22.22420585,
-22.22420585,
-22.22420585,
-28.75965281,
-27.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.23236769,
-22.16411898,
-24.677701,
-22.177701,
-419.2293824,
-29.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-22.07196047,
-73.56738236,
-23.57196047,
-73.56738236,
-23.57196047,
-73.56738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-72.06738236,
-116.5428333,
-63.54742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-62.04742044,
-61.99732029,
-61.99732029,
-61.99732029,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-61.99158369,
-2777.454461,
-31.57042255,
-24.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-22.0871358,
-2777.590086,
-30.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-22.12939915,
-25.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-22.14567868,
-226.7003219,
-222.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-221.5532655,
-223.536262,
-221.536262,
-221.536262,
-221.536262,
-213.2684933,
-212.2602769,
-212.2684933,
-212.2602769,
-212.2684933,
-211.2684933,
-211.2684933,
-211.2684933,
-1955.967101,
-386.7138655,
-382.9086806,
-427.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-421.4507105,
-437.600401,
-70.9270814,
-63.42674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-61.92674048,
-63.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-61.94333758,
-28.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-21.89655518,
-22.82713257,
-21.82724561,
-22.8274754,
-21.8274754,
-21.8274754,
-21.8274754,
-21.8274754,
-21.8274754,
-21.8274754,
-392.3888314,
-30.8274754,
-23.43592444,
-23.43627411,
-23.42381129,
-21.92381129,
-21.92381129,
-21.92381129,
-24.20046791,
-25.23891442,
-26.23789766,
-21.73789766,
-21.73789766,
-21.73789766,
-21.73789766,
-21.73789766,
-23.23757832,
-21.73757832,
-24.25822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-21.75822721,
-24.23757832,
-21.73757832,
-21.73757832,
-21.73757832,
-22.74289468,
-24.74354269,
-21.74354269,
-21.74354269,
-387.561607,
-26.74354269,
-25.77690337,
-21.83659622,
-21.83659622,
-21.83659622,
-66.80350779,
-65.77015307,
-26.80310244,
-25.83659622,
-21.83659622,
-21.83659622,
-21.83659622,
-21.83659622,
-80.3638617,
-26.33573993,
-26.33670794,
-21.83670794,
-21.83670794,
-226.3704158,
-226.3278895,
-24.04134063,
-46.69427255,
-26.47965766,
-21.47965766,
-21.47965766,
-21.47965766,
-24.79280497,
-23.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-21.7923648,
-24.31272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.81272668,
-21.76035346,
-21.76035346,
-21.76035346,
-21.76035346,
-21.76035346,
-21.76035346,
-21.76035346,
-21.76035346,
-21.76035346,
-24.28139076,
-21.78139076,
-21.78139076,
-21.78139076,
-21.78139076,
-21.78139076,
-21.78139076,
-21.78139076,
-23.26869228,
-21.76869228,
-21.76869228,
-21.76869228,
-21.82818303,
-21.82818303,
-23.61191841,
-23.12478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-21.62478329,
-23.11191841,
-22.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-21.60347005,
-345.3927854,
-386.196997,
-33.30116188,
-26.26980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-21.76980324,
-23.25748052,
-23.26980324,
-23.25748052,
-23.26980324,
-23.25748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-47.45476816,
-26.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-21.75748052,
-224.9521315,
-222.3300206,
-24.04406726,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-21.54674636,
-72.65465016,
-33.53858138,
-21.53858138,
-21.53858138,
-388.899327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-382.399327,
-390.7556893,
-24.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.53858138,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58543157,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58681926,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-36.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-420.4227844,
-39.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-32.03678383,
-25.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-21.58949242,
-23.58993337,
-21.58993337,
-21.58993337,
-22.68947019,
-21.68947019,
-24.71425332,
-21.71425332,
-21.71425332,
-21.71425332,
-21.71425332,
-21.71425332,
-21.71425332,
-385.7855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-381.2855362,
-383.516042,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-381.0815698,
-426.6365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-421.1365164,
-62.22839957,
-62.5315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-61.0315856,
-63.25754503,
-30.17213875,
-24.9816404,
-21.48428959,
-25.96049005,
-25.98428959,
-25.96049005,
-25.98428959,
-25.96049005,
-25.98428959,
-25.96049005,
-25.98428959,
-25.96049005,
-25.98428959,
-25.96049005,
-25.98428959,
-25.96049005,
-25.98428959,
-1947.2675,
-27.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-21.41584471,
-22.416072,
-21.416072,
-21.416072,
-21.416072,
-22.41584471,
-22.416072,
-418.479892,
-26.97293358,
-21.47293358,
-21.47293358,
-21.47293358,
-21.47293358,
-21.47293358,
-24.97215765,
-25.94829841,
-25.97215765,
-25.94829841,
-25.97215765,
-25.94829841,
-25.97215765,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-21.42446694,
-333.5826511,
-28.44156674,
-21.94156674,
-21.94156674,
-21.94156674,
-25.9424584,
-21.9424584,
-21.9424584,
-21.9424584,
-21.9424584,
-21.9424584,
-21.9424584,
-21.9424584,
-21.9424584,
-23.58104543,
-22.08104543,
-22.08104543,
-23.73745287,
-23.58104543,
-22.08104543,
-22.08104543,
-22.08104543,
-22.08104543,
-22.08104543,
-22.08104543,
-22.08104543,
-26.55663132,
-73.64375615,
-29.57832793,
-26.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-22.05663132,
-27.09911023,
-22.09911023,
-22.09911023,
-22.09911023,
-22.09911023,
-22.09911023,
-22.09911023,
-23.0048858,
-22.0048858,
-22.0048858,
-22.0048858,
-22.0048858,
-22.0048858,
-22.0048858,
-26.50388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-22.00388897,
-23.79755467,
-26.32234359,
-21.77664308,
-21.77664308,
-21.77664308,
-21.77664308,
-21.77664308,
-21.77664308,
-21.77664308,
-21.77664308,
-21.77664308,
-24.27718633,
-66.31110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-61.81110311,
-26.77442236,
-25.773565,
-21.773565,
-21.773565,
-21.773565,
-21.773565,
-21.773565,
-21.773565,
-21.773565,
-21.773565,
-419.1935275,
-412.6935275,
-412.6935275,
-412.6935275,
-412.6935275,
-412.6935275,
-412.6935275,
-412.6935275,
-412.6935275,
-471.1889768,
-75.59280111,
-73.72901386,
-72.22901386,
-72.22901386,
-72.22901386,
-72.22901386,
-72.22901386,
-72.22901386,
-72.22901386,
-72.22901386,
-117.2814171,
-112.2814171,
-112.2814171,
-431.3130238,
-121.0761131,
-78.51148487,
-73.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-73.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-76.52431621,
-76.48651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.98651092,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-71.99060989,
-73.50305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-72.00305861,
-73.66123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-72.16123141,
-75.31984365,
-71.86276545,
-71.86276545,
-71.86276545,
-393.8648179,
-83.17369849,
-74.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-2778.496911,
-80.43634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-71.93634512,
-2546.918405,
-78.48001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-71.98001711,
-73.31787642,
-71.81787642,
-71.81787642,
-436.7483633,
-75.67369849,
-73.31787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.81787642,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-71.87751572,
-72.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-71.87033452,
-75.35168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-71.85168119,
-113.834837,
-111.834837,
-111.834837,
-111.834837,
-111.834837,
-111.834837,
-111.834837,
-111.834837,
-111.834837,
-70.84614144,
-61.90770341,
-26.94062718,
-25.41206045,
-25.44062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-21.94062718,
-23.26175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-21.76175396,
-22.8874612,
-21.89009923,
-21.89009923,
-21.89009923,
-21.89009923,
-21.89009923,
-21.89009923,
-21.89009923,
-28.3915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-21.8915422,
-25.87047013,
-21.87047013,
-21.87047013,
-21.87047013,
-22.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-21.87870464,
-27.37747335,
-24.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-21.87812773,
-391.8726587,
-31.28089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-21.78089802,
-26.30471747,
-24.28417168,
-21.78417168,
-21.78417168,
-21.78417168,
-21.78417168,
-21.78417168,
-21.78417168,
-21.78417168,
-21.78417168,
-414.1333579,
-412.2340359,
-412.2340359,
-412.2340359,
-412.2340359,
-412.2340359,
-25.57259008,
-23.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-21.82345339,
-26.29974195,
-21.79974195,
-21.79974195,
-21.79974195,
-21.79974195,
-21.79974195,
-414.2105873,
-24.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
-21.67006372,
