Timestep,Ramp0,Ramp1
28598,-1348.365978,-113.9776917
28599,-1348.365978,-113.9776917
28600,-1348.365978,-113.9776917
28601,-1348.365978,-113.9776917
28602,-1348.365978,-113.9776917
28603,-1348.365978,-113.9776917
28604,-1348.365978,-113.9776917
28605,-1394.461665,-113.9776917
28606,-1764.955596,-113.9776917
28607,-249.3230278,-113.9776917
28608,-247.4656838,-113.9776917
28609,-244.9665681,-113.9776917
28610,-244.9665945,-113.9776917
28611,-244.9665949,-113.9776917
28612,-244.9665949,-113.9776917
28613,-204.6214298,-113.9776917
28614,-195.1213442,-113.9776917
28615,-195.1213674,-113.9776917
28616,-195.1213679,-113.9776917
28617,-195.1213679,-113.9776917
28618,-195.1213679,-113.9776917
28619,-195.1213679,-113.9776917
28620,-195.1213679,-113.9776917
28621,-195.1213679,-113.9776917
28622,-195.1213679,-113.9776917
28623,-195.1213679,-113.9776917
28624,-195.1213679,-113.9776917
28625,-195.1213679,-113.9776917
28626,-195.1213679,-113.9776917
28627,-195.1213679,-113.9776917
28628,-195.1213679,-113.9776917
28629,-195.1213679,-157.263989
28630,-518.1068899,-117.4778221
28631,-563.1622399,-113.9776926
28632,-557.6680088,-113.9776917
28633,-557.6680636,-113.9776917
28634,-557.6680641,-113.9776917
28635,-557.6680641,-113.9776917
28636,-557.6680641,-113.9776917
28637,-557.6680641,-113.9776917
28638,-557.6680641,-113.9776917
28639,-557.6680641,-113.9776917
28640,-557.6680641,-113.9776917
28641,-557.6680641,-113.9776917
28642,-557.6680641,-113.9776917
28643,-557.6680641,-113.9776917
28644,-557.6680641,-113.9776917
28645,-557.6680641,-113.9776917
28646,-557.6680641,-113.9776917
28647,-557.6680641,-113.9776917
28648,-468.2931314,-113.9776917
28649,-467.2918609,-113.9776917
28650,-467.2918573,-113.9776917
28651,-467.2918573,-113.9776917
28652,-467.2918573,-113.9776917
28653,-467.2918573,-113.9776917
28654,-467.2918573,-113.9776917
28655,-467.2918573,-113.9776917
28656,-467.2918573,-113.9776917
28657,-467.2918573,-113.9776917
28658,-467.2918573,-113.9776917
28659,-467.2918573,-113.9776917
28660,-467.2918573,-113.9776917
28661,-467.2918573,-113.9776917
28662,-467.2918573,-113.9776917
28663,-467.2918573,-113.9776917
28664,-467.2918573,-113.9776917
28665,-467.2918573,-158.7556966
28666,-467.2918573,-196.1112434
28667,-467.2918573,-193.6118497
28668,-467.2918573,-193.6118555
28669,-467.2918573,-193.6118556
28670,-467.2918573,-193.6118556
28671,-467.2918573,-193.6118556
28672,-467.2918573,-193.6118556
28673,-467.2918573,-193.6118556
28674,-467.2918573,-193.6118556
28675,-467.2918573,-193.6118556
28676,-467.2918573,-193.6118556
28677,-467.2918573,-193.6118556
28678,-467.2918573,-193.6118556
28679,-467.2918573,-193.6118556
28680,-467.2918573,-193.6118556
28681,-467.2918573,-193.6118556
28682,-467.2918573,-193.6118556
28683,-467.2918573,-193.6118556
28684,-835.5439154,-193.6118556
28685,-830.0459209,-193.6118556
28686,-830.045968,-193.6118556
28687,-830.0459685,-193.6118556
28688,-830.0459686,-193.6118556
28689,-830.0459686,-193.6118556
28690,-830.0459686,-193.6118556
28691,-830.0459686,-193.6118556
28692,-830.0459686,-193.6118556
28693,-830.0459686,-161.0232701
28694,-830.0459686,-122.3601427
28695,-830.0459686,-114.3586282
28696,-830.0459686,-114.3586124
28697,-830.0459686,-114.3586123
28698,-830.0459686,-114.3586123
28699,-830.0459686,-114.3586123
28700,-830.0459686,-114.3586123
28701,-830.0459686,-114.3586123
28702,-830.0459686,-114.3586123
28703,-830.0459686,-114.3586123
28704,-830.0459686,-114.3586123
28705,-830.0459686,-437.2601237
28706,-830.0459686,-431.4815824
28707,-830.0459686,-426.9830629
28708,-830.0459686,-426.9830801
28709,-830.0459686,-426.9830803
28710,-830.0459686,-426.9830803
28711,-830.0459686,-426.9830803
28712,-830.0459686,-426.9830803
28713,-830.0459686,-426.9830803
28714,-830.0459686,-426.9830803
28715,-830.0459686,-426.9830803
28716,-830.0459686,-426.9830803
28717,-830.0459686,-426.9830803
28718,-830.0459686,-426.9830803
28719,-830.0459686,-426.9830803
28720,-830.0459686,-426.9830803
28721,-830.0459686,-426.9830803
28722,-830.0459686,-426.9830803
28723,-830.0459686,-426.9830803
28724,-830.0459686,-426.9830803
28725,-830.392122,-426.9830803
28726,-830.3886238,-426.9830803
28727,-830.3885919,-426.9830803
28728,-830.3885916,-426.9830803
28729,-830.3885916,-426.9830803
28730,-830.3885916,-426.9830803
28731,-830.3885916,-426.9830803
28732,-830.3885916,-426.9830803
28733,-833.3918801,-124.089153
28734,-835.6855108,-114.0902563
28735,-830.6836362,-114.0902917
28736,-830.6836162,-114.0902925
28737,-830.683616,-114.0902926
28738,-830.683616,-114.0902926
28739,-830.683616,-114.0902926
28740,-830.683616,-114.0902926
28741,-830.683616,-114.0902926
28742,-830.683616,-114.0902926
28743,-830.683616,-114.0902926
28744,-830.683616,-114.0902926
28745,-830.683616,-119.8641898
28746,-830.683616,-113.8937035
28747,-830.683616,-113.893622
28748,-830.683616,-113.8936533
28749,-830.683616,-113.8936539
28750,-830.683616,-113.8936539
28751,-830.683616,-113.8936539
28752,-830.683616,-113.8936539
28753,-830.683616,-113.8936539
28754,-830.683616,-113.8936539
28755,-830.683616,-113.8936539
28756,-830.683616,-113.8936539
28757,-830.683616,-113.8936539
28758,-830.683616,-113.8936539
28759,-830.683616,-113.8936539
28760,-830.683616,-113.8936539
28761,-830.683616,-113.8960471
28762,-830.683616,-112.8946228
28763,-830.683616,-112.8946133
28764,-830.683616,-112.8946132
28765,-830.683616,-112.8946132
28766,-830.683616,-112.8946132
28767,-830.683616,-112.8946132
28768,-830.683616,-112.8946132
28769,-830.683616,-163.4389644
28770,-830.683616,-168.0584757
28771,-830.683616,-152.559408
28772,-830.683616,-152.5594177
28773,-832.3718461,-152.5594177
28774,-873.7528544,-197.724982
28775,-833.3719677,-2857.743086
28776,-827.870852,-202.6786126
28777,-827.8708385,-193.6766376
28778,-827.8708384,-193.6766296
28779,-827.8708384,-193.6766296
28780,-827.8708384,-193.6766296
28781,-827.8708384,-193.6766296
28782,-827.8708384,-193.6766296
28783,-827.8708384,-193.6766296
28784,-827.8708384,-158.4667089
28785,-827.8708384,-121.9327783
28786,-827.8708384,-155.8394164
28787,-827.8708384,-154.3392867
28788,-827.8708384,-154.3392852
28789,-827.8708384,-154.3392852
28790,-827.8708384,-154.3392852
28791,-827.8708384,-154.3392852
28792,-827.8708384,-154.3392852
28793,-827.8708384,-154.3392852
28794,-827.8708384,-154.3388616
28795,-827.8708384,-154.3397604
28796,-827.8708384,-154.3397508
28797,-827.8708384,-201.3763561
28798,-827.8708384,-161.8399331
28799,-827.8708384,-201.3763564
28800,-829.8686063,-161.8399331
28801,-827.8689547,-123.3496872
28802,-827.8689621,-162.83958
28803,-827.8689622,-201.3763559
28804,-827.8689622,-161.8399331
28805,-827.8689622,-201.3763564
28806,-827.8689622,-161.8399331
28807,-827.8689622,-201.3763564
28808,-827.8689622,-161.8399331
28809,-827.8689622,-201.3763564
28810,-827.8689622,-161.8399331
28811,-827.8689622,-201.3763564
28812,-827.8689622,-161.8399331
28813,-827.8689622,-201.3763564
28814,-827.8689622,-161.8399331
28815,-827.8689622,-201.3763564
28816,-827.8689622,-161.8399331
28817,-827.8689622,-201.3763564
28818,-827.8689622,-161.8399331
28819,-827.8689622,-201.3763564
28820,-827.8689622,-161.8399331
28821,-1350.163112,-201.3763564
28822,-1344.664507,-161.8399331
28823,-1344.664503,-201.3763564
28824,-1344.664502,-161.8399331
28825,-1344.664502,-213.133784
28826,-1344.664502,-204.1337054
28827,-1344.664502,-204.1336927
28828,-1344.664502,-204.1336925
28829,-1344.664502,-204.1336925
28830,-1344.664502,-204.1336925
28831,-1318.851672,-204.1336925
28832,-1305.351805,-204.1336925
28833,-1305.351805,-204.1336925
28834,-1305.351805,-204.1336925
28835,-1305.351805,-204.1336925
28836,-1305.351805,-204.1336925
28837,-1305.351805,-204.1336925
28838,-1305.351805,-204.1336925
28839,-1305.351805,-204.1336925
28840,-1305.351805,-204.1336925
28841,-1357.294967,-204.1336925
28842,-1307.351966,-204.1336925
28843,-965.7933024,-204.1336925
28844,-1012.235759,-204.1336925
28845,-962.2937678,-204.1336925
28846,-960.2926224,-204.1336925
28847,-960.2926251,-204.1336925
28848,-960.2926252,-204.1336925
28849,-960.2926252,-204.1336925
28850,-960.2926252,-204.1336925
28851,-960.2926252,-204.1336925
28852,-960.2926252,-204.1336925
28853,-960.2926252,-251.1691812
28854,-960.2926252,-243.6692846
28855,-960.2926252,-243.669286
28856,-960.2926252,-243.669286
28857,-960.2926252,-243.669286
28858,-960.2926252,-243.669286
28859,-960.2926252,-243.669286
28860,-960.2926252,-243.669286
28861,-960.2926252,-211.0839964
28862,-960.2926252,-206.7141843
28863,-793.2446784,-207.422173
28864,-823.7897032,-207.6879084
28865,-818.2935846,-207.9220183
28866,-818.2936153,-207.6879083
28867,-818.2936155,-207.9220183
28868,-818.2936155,-207.6879083
28869,-818.2936155,-207.9220183
28870,-818.2936155,-207.6879083
28871,-818.2936155,-207.9220183
28872,-818.2936155,-207.6879083
28873,-820.2957672,-207.9220183
28874,-818.2955556,-207.6879083
28875,-818.2955517,-207.9220183
28876,-818.2955516,-207.6879083
28877,-818.2955516,-207.9220183
28878,-818.2955516,-207.6879083
28879,-818.2955516,-207.9220183
28880,-818.2955516,-207.6879083
28881,-608.1703618,-160.7634093
28882,-608.1718625,-158.0257285
28883,-608.1718775,-154.0270662
28884,-608.1718776,-154.0270794
28885,-608.1718776,-196.8484394
28886,-608.1718776,-193.8487775
28887,-608.1718776,-193.8487806
28888,-608.1718776,-193.8487806
28889,-608.1718776,-466.6865081
28890,-608.1718776,-195.3509157
28891,-608.1718776,-193.848795
28892,-608.1718776,-193.8487807
28893,-608.1718776,-193.8487806
28894,-608.1718776,-193.8487806
28895,-608.1718776,-193.8487806
28896,-2464.691016,-193.8487806
28897,-777.6693402,-193.8487806
28898,-768.1697172,-193.8487806
28899,-768.1697219,-193.8487806
28900,-768.169722,-193.8487806
28901,-768.169722,-154.9128026
28902,-768.169722,-153.9130535
28903,-768.169722,-153.9130561
28904,-768.169722,-153.9130562
28905,-768.169722,-153.9130562
28906,-768.169722,-153.9130562
28907,-768.169722,-153.9130562
28908,-768.169722,-153.9130562
28909,-768.169722,-153.9130562
28910,-1118.450302,-153.9130562
28911,-1115.950581,-153.9130562
28912,-1115.950581,-153.9130562
28913,-1115.950581,-153.9130562
28914,-1115.950581,-153.9130562
28915,-1115.950581,-153.9130562
28916,-1115.950581,-153.9130562
28917,-1115.950581,-121.8775758
28918,-1115.950581,-114.3773951
28919,-1115.950581,-114.3773929
28920,-1115.950581,-117.0567162
28921,-1115.950581,-116.8768467
28922,-1115.950581,-114.3773759
28923,-1115.950581,-114.3773925
28924,-1115.950581,-114.3773929
28925,-1115.950581,-114.3773929
28926,-1115.950581,-114.3773929
28927,-1115.950581,-114.3773929
28928,-1115.950581,-114.3773929
28929,-1015.775238,-114.3773929
28930,-1013.775736,-114.3773929
28931,-961.8817773,-114.3773929
28932,-953.3819126,-114.3773929
28933,-953.3819119,-114.3773929
28934,-953.3819119,-114.3773929
28935,-953.3819119,-114.3773929
28936,-863.3182967,-114.3773929
28937,-863.3199144,-114.3773929
28938,-528.8801758,-114.3773929
28939,-181.8527542,-114.3773929
28940,-157.9870576,-114.3773929
28941,-155.4880089,-114.3773929
28942,-570.6074845,-114.3773929
28943,-587.7942062,-114.3773929
28944,-161.6709289,-114.3773929
28945,-155.6727292,-114.3773929
28946,-155.6727854,-114.3773929
28947,-155.6727862,-114.3773929
28948,-155.6727862,-114.3773929
28949,-155.6727862,-114.3773929
28950,-155.6727862,-114.3773929
28951,-155.6727862,-114.3773929
28952,-155.6727862,-114.3773929
28953,-155.6727862,-114.3773929
28954,-155.6727862,-114.3773929
28955,-155.6727862,-114.3773929
28956,-155.6727862,-114.3773929
28957,-155.6727862,-505.0155515
28958,-155.6727862,-120.3789384
28959,-155.6727862,-114.3774103
28960,-155.6727862,-114.377393
28961,-155.6727862,-114.3773929
28962,-155.6727862,-114.3773929
28963,-155.6727862,-114.3773929
28964,-155.6727862,-114.3773929
28965,-155.6727862,-114.3773929
28966,-621.1936783,-114.3773929
28967,-614.1921715,-114.3773929
28968,-614.1921544,-114.3773929
28969,-614.1921542,-114.4046814
28970,-614.1921542,-114.4045865
28971,-614.1921542,-114.4046185
28972,-614.1921542,-114.4046191
28973,-614.1921542,-114.4046191
28974,-614.1921542,-114.4046191
28975,-614.1921542,-114.4046191
28976,-614.1921542,-114.4046191
28977,-614.1921542,-114.4046191
28978,-614.1921542,-114.4046191
28979,-614.1921542,-114.4046191
28980,-614.1921542,-114.4046191
28981,-614.1921542,-114.4046191
28982,-614.1921542,-114.4046191
28983,-614.1921542,-476.4679751
28984,-614.1921542,-514.8981159
28985,-614.1921542,-513.8978142
28986,-614.1921542,-513.8978117
28987,-614.1921542,-513.8978117
28988,-614.1921542,-513.8978117
28989,-614.1921542,-513.8978117
28990,-614.1921542,-916.100649
28991,-614.1921542,-909.6747501
28992,-614.1921542,-907.6746742
28993,-614.1921542,-907.6746748
28994,-614.1921542,-907.6746748
28995,-614.1921542,-907.6746748
28996,-614.1921542,-907.6746748
28997,-614.1921542,-907.6746748
28998,-614.1921542,-907.6746748
28999,-614.1921542,-907.6746748
29000,-614.1921542,-907.6746748
29001,-614.1921542,-907.6746748
29002,-747.729984,-145.9282861
29003,-745.2352171,-143.458523
29004,-745.2352786,-143.4570118
29005,-745.2352793,-143.456993
29006,-745.2352794,-143.4569928
29007,-745.2352794,-533.0668025
29008,-745.2352794,-147.8708892
29009,-745.2352794,-143.3694477
29010,-745.2352794,-143.3694253
29011,-745.2352794,-143.369425
29012,-745.2352794,-143.369425
29013,-745.2352794,-143.369425
29014,-745.2352794,-143.369425
29015,-747.9358316,-143.369425
29016,-389.3851599,-143.369425
29017,-402.0846425,-146.6446285
29018,-397.583809,-143.1457438
29019,-397.5838003,-143.1457886
29020,-397.5838002,-143.1457899
29021,-397.5838002,-143.14579
29022,-397.5838002,-143.14579
29023,-397.585125,-143.14579
29024,-473.5196232,-143.14579
29025,-468.0196161,-142.6528681
29026,-468.0195995,-141.1491045
29027,-468.0195988,-141.1490728
29028,-468.0195987,-141.1490726
29029,-468.0195987,-141.1490726
29030,-468.0195987,-141.1490726
29031,-468.0195987,-141.1490726
29032,-468.0195987,-141.1490726
29033,-468.0195987,-141.1490726
29034,-468.0195987,-141.1490726
29035,-468.0195987,-141.1490726
29036,-468.0195987,-141.1490726
29037,-468.0195987,-141.1490726
29038,-468.0195987,-141.1490726
29039,-468.0195987,-141.1490726
29040,-468.0195987,-141.1490726
29041,-468.0195987,-141.1490726
29042,-468.0195987,-141.1490726
29043,-468.0195987,-141.1490726
29044,-468.0195987,-506.0934318
29045,-468.0195987,-147.0089383
29046,-468.0195987,-143.3215007
29047,-468.0195987,-140.8224184
29048,-401.2061594,-140.8224284
29049,-397.7064775,-140.8224286
29050,-397.7064852,-140.8224286
29051,-397.7064855,-140.8224286
29052,-397.7064855,-140.8224286
29053,-397.7064855,-140.8224286
29054,-397.7064855,-140.8224286
29055,-397.7064855,-140.8224286
29056,-397.7064855,-140.8224286
29057,-397.7064855,-140.8224286
29058,-397.7064855,-140.8224286
29059,-397.7064855,-140.8224286
29060,-397.7064855,-140.8224286
29061,-397.7064855,-140.8224286
29062,-397.7064855,-140.8224286
29063,-397.7064855,-140.8224286
29064,-397.7064855,-140.8224286
29065,-397.7064855,-140.8224286
29066,-397.7064855,-140.8224286
29067,-397.7064855,-140.8224286
29068,-397.7064855,-140.8224286
29069,-736.2839807,-140.8224286
29070,-734.5131613,-140.8224286
29071,-731.0129308,-140.8224286
29072,-731.0129337,-140.8224286
29073,-731.0129337,-143.1428038
29074,-731.0129336,-140.6437663
29075,-731.0129336,-140.6437775
29076,-731.0129336,-140.6437777
29077,-731.0129336,-140.6437777
29078,-731.0129336,-140.6437777
29079,-731.0129336,-140.6437777
29080,-731.0129336,-140.6437777
29081,-731.0129336,-140.6437777
29082,-731.0129336,-140.6437777
29083,-731.0129336,-140.6437777
29084,-731.0129336,-186.2996771
29085,-731.0129336,-180.300737
29086,-731.0129336,-180.3007504
29087,-731.0129336,-180.3007505
29088,-731.0129336,-180.3007505
29089,-731.0129336,-180.3007505
29090,-731.0129336,-180.3007505
29091,-731.0129336,-180.3007505
29092,-731.0129336,-180.3007505
29093,-731.0129336,-180.3007505
29094,-731.0129336,-180.3007505
29095,-731.0129336,-180.3007505
29096,-731.0129336,-180.3007505
29097,-731.0129336,-180.3007505
29098,-731.0129336,-180.3007505
29099,-731.0129336,-180.3007505
29100,-731.0129336,-180.3007505
29101,-731.0129336,-144.0282752
29102,-731.0129336,-145.0335322
29103,-731.0129336,-140.5334477
29104,-731.0129336,-140.5334191
29105,-731.0129336,-140.5334185
29106,-730.9366965,-140.5334185
29107,-730.9416203,-140.5334185
29108,-730.9416807,-140.5334185
29109,-772.1332104,-140.5334185
29110,-760.1330957,-140.5334185
29111,-760.133095,-140.5334185
29112,-760.133095,-140.5334185
29113,-760.133095,-140.5334185
29114,-760.133095,-140.5334185
29115,-760.133095,-140.5334185
29116,-760.133095,-140.5334185
29117,-610.2473663,-140.5334185
29118,-284.400759,-140.5334185
29119,-278.4965724,-140.5334185
29120,-276.4997063,-140.5334185
29121,-276.4997434,-140.5334185
29122,-276.4997436,-140.5334185
29123,-276.4997436,-140.5334185
29124,-276.4997436,-140.5334185
29125,-276.4997436,-140.5334185
29126,-276.4997436,-140.5334185
29127,-542.5583254,-140.5334185
29128,-580.3985459,-140.5334185
29129,-571.8968992,-140.5334185
29130,-571.8968727,-140.5334185
29131,-571.8968723,-140.5334185
29132,-571.8968723,-140.5334185
29133,-571.8968723,-140.5334185
29134,-571.8968723,-140.5334185
29135,-571.8968723,-140.5334185
29136,-571.8968723,-140.5334185
29137,-571.8968723,-140.5334185
29138,-571.8968723,-140.5334185
29139,-571.8968723,-140.5334185
29140,-571.8968723,-140.5334185
29141,-571.8968723,-186.0725462
29142,-571.8968723,-180.0739613
29143,-571.8968723,-180.0739745
29144,-571.8968723,-180.0739748
29145,-571.8968723,-180.0739748
29146,-571.8968723,-180.0739748
29147,-571.8968723,-180.0739748
29148,-571.8968723,-180.0739748
29149,-571.8968723,-180.0739748
29150,-571.8968723,-180.0739748
29151,-571.8968723,-180.0739748
29152,-571.8968723,-180.0739748
29153,-571.8968723,-180.0739748
29154,-571.8968723,-180.0739748
29155,-571.8968723,-180.0739748
29156,-571.8968723,-180.0739748
29157,-571.8968723,-180.0739748
29158,-571.8968723,-180.0739748
29159,-571.8968723,-180.0739748
29160,-571.8968723,-239.6967026
29161,-571.8968723,-230.1968614
29162,-571.8968723,-230.1969052
29163,-571.8968723,-230.1969061
29164,-571.8968723,-603.7005235
29165,-571.8968723,-239.6988899
29166,-571.8968723,-230.1969914
29167,-571.8968723,-230.1969077
29168,-571.8968723,-230.1969062
29169,-571.8968723,-230.1969061
29170,-571.8968723,-230.1969061
29171,-571.8968723,-230.1969061
29172,-571.8968723,-230.1969061
29173,-545.8268611,-230.1969061
29174,-532.8254601,-230.0978767
29175,-532.8254379,-230.105375
29176,-532.8254376,-230.1054702
29177,-532.8254376,-230.1054712
29178,-880.4410994,-230.1054712
29179,-874.9380245,-230.1054712
29180,-871.4364995,-230.1054712
29181,-871.4364806,-230.1054712
29182,-871.4364803,-230.1054712
29183,-871.4364803,-230.1054712
29184,-871.4364803,-230.1054712
29185,-871.4364803,-230.1054712
29186,-871.4364803,-230.1054712
29187,-871.4364803,-230.1054712
29188,-871.4364803,-230.1054712
29189,-871.4364803,-230.1054712
29190,-871.4364803,-242.3244997
29191,-871.4364803,-229.8244245
29192,-871.4364803,-229.824389
29193,-871.4364803,-229.8243882
29194,-871.4364803,-229.8243882
29195,-871.4364803,-229.8243882
29196,-871.4364803,-229.8243882
29197,-878.9420577,-229.8243882
29198,-878.9398645,-229.8243882
29199,-871.4365224,-229.8243882
29200,-871.4364809,-229.8243882
29201,-871.4364804,-229.8243882
29202,-871.4364803,-229.8243882
29203,-871.4364803,-229.8243882
29204,-871.4364803,-229.8243882
29205,-871.4364803,-229.8243882
29206,-871.4364803,-229.8243882
29207,-871.4364803,-229.8243882
29208,-871.4364803,-229.8243882
29209,-871.4364803,-229.8243882
29210,-871.4364803,-229.8243882
29211,-871.4364803,-229.8243882
29212,-871.4364803,-229.8243882
29213,-871.4364803,-229.8243882
29214,-871.4364803,-229.8243882
29215,-871.4364803,-229.8243882
29216,-871.4364803,-229.8243882
29217,-871.4364803,-229.8243882
29218,-871.4364803,-229.8243882
29219,-871.4364803,-229.8243882
29220,-871.4364803,-229.8243882
29221,-649.7058513,-621.0465366
29222,-702.0850781,-349.5365738
29223,-648.7168271,-300.1097611
29224,-698.5856147,-329.1228073
29225,-767.8908164,-236.402759
29226,-764.3893405,-230.9119154
29227,-764.3893323,-230.9120229
29228,-764.3893323,-230.9120236
29229,-764.3893323,-230.9120236
29230,-764.3893323,-189.5628056
29231,-764.3893323,-195.4742758
29232,-764.3893323,-179.9755726
29233,-764.3893323,-179.9755896
29234,-764.3893323,-179.9755898
29235,-734.0705289,-179.9755898
29236,-725.0704282,-179.9755898
29237,-725.0704277,-179.9755898
29238,-725.0704277,-179.9755898
29239,-725.0704277,-179.9755898
29240,-725.0947213,-179.9755898
29241,-725.0934788,-179.9755898
29242,-725.0934729,-179.9755898
29243,-725.0934729,-179.9755898
29244,-725.0934729,-179.9755898
29245,-501.609935,-196.5645735
29246,-929.6703138,-195.4742839
29247,-881.2848626,-196.5645716
29248,-874.7847104,-195.4742839
29249,-874.7847088,-196.5645716
29250,-874.7847087,-195.4742839
29251,-874.7847087,-196.5645716
29252,-874.7847087,-195.4742839
29253,-874.7847087,-196.5645716
29254,-874.7847087,-195.4742839
29255,-874.7847087,-196.5645716
29256,-874.7847087,-195.4742839
29257,-874.7847087,-196.5645716
29258,-874.7847087,-195.4742839
29259,-874.7847087,-236.7577449
29260,-874.7847087,-230.2576428
29261,-874.7847087,-230.2576502
29262,-874.7847087,-230.2576503
29263,-874.7847087,-230.2576503
29264,-874.7847087,-230.2576503
29265,-876.2166382,-196.7155128
29266,-874.7166705,-236.2561893
29267,-874.7166695,-196.7155109
29268,-874.7166695,-236.2561893
29269,-874.7166695,-196.7155109
29270,-874.7166695,-190.7153167
29271,-874.7166695,-190.7153138
29272,-874.7166695,-190.7153138
29273,-874.7166695,-190.7153138
29274,-874.7166695,-190.7153138
29275,-874.7166695,-190.7153138
29276,-874.7166695,-190.7153138
29277,-874.7166695,-190.7153138
29278,-874.7166695,-190.7153138
29279,-874.7166695,-190.7153138
29280,-874.7166695,-190.7153138
29281,-874.7166695,-190.7153138
29282,-874.7166695,-190.7153138
29283,-275.5239236,-239.19676
29284,-272.0141248,-198.7137357
29285,-272.0140095,-190.7152938
29286,-272.0140083,-190.7153136
29287,-272.0140083,-190.7153138
29288,-272.0140083,-190.7153138
29289,-272.0140083,-236.2561865
29290,-273.110973,-196.7155109
29291,-2881.85121,-236.2561893
29292,-263.8969348,-196.7155109
29293,-186.5957155,-236.2561893
29294,-184.0969693,-230.2576364
29295,-184.0970189,-230.2576501
29296,-184.0970198,-230.2576503
29297,-184.0970198,-230.2576503
29298,-184.0970198,-230.2576503
29299,-184.0970198,-230.2576503
29300,-184.0970198,-230.2576503
29301,-184.0970198,-230.2576503
29302,-184.0970198,-230.2576503
29303,-184.0970198,-230.2576503
29304,-184.0970198,-230.2576503
29305,-184.0970198,-230.2576503
29306,-188.3986859,-230.2576503
29307,-155.3487427,-230.2576503
29308,-154.351977,-230.2576503
29309,-154.3520164,-230.2576503
29310,-154.3520169,-230.2576503
29311,-154.3520169,-230.2576503
29312,-154.3520169,-230.2576503
29313,-148.5088634,-230.2576503
29314,-144.010618,-230.2576503
29315,-144.0106392,-230.2576503
29316,-144.0106396,-230.2576503
29317,-145.7893034,-230.2576503
29318,-144.2862179,-230.2576503
29319,-144.2861774,-230.2576503
29320,-144.2861771,-543.09485
29321,-144.2861771,-237.4672668
29322,-144.2861771,-230.465264
29323,-144.2861771,-230.4651957
29324,-144.2861771,-230.4651939
29325,-144.2861771,-230.4651939
29326,-144.2861771,-230.4651939
29327,-144.2861771,-230.4651939
29328,-144.2861771,-230.4651939
29329,-144.2861771,-230.4651939
29330,-144.2861771,-230.4651939
29331,-144.2861771,-230.4651939
29332,-144.2861771,-230.4651939
29333,-144.2861771,-230.4651939
29334,-144.2861771,-230.4651939
29335,-144.2861771,-230.4651939
29336,-144.2861771,-230.4651939
29337,-144.2861771,-230.4651939
29338,-144.2861771,-230.4651939
29339,-145.2850903,-230.4651939
29340,-144.2851062,-230.4651939
29341,-144.285114,-230.4651939
29342,-144.2851142,-230.4651939
29343,-144.2851142,-230.4651939
29344,-144.2851142,-230.4651939
29345,-144.2851142,-202.6849069
29346,-144.2851142,-239.6964785
29347,-144.2851142,-200.185214
29348,-144.2851142,-239.6964789
29349,-144.2851142,-230.6983009
29350,-144.2851142,-230.6983235
29351,-144.2851142,-230.6983237
29352,-144.2851142,-230.6983237
29353,-144.2851142,-230.6983237
29354,-144.2851142,-230.6983237
29355,-144.2851142,-230.6983237
29356,-144.2851142,-230.6983237
29357,-144.2851142,-230.6983237
29358,-144.2851142,-230.6983237
29359,-144.2851142,-230.6983237
29360,-144.2851142,-230.6983237
29361,-144.2851142,-230.6983237
29362,-144.2851142,-230.6983237
29363,-144.2851142,-230.6983237
29364,-144.2851142,-230.6983237
29365,-144.2851142,-200.1852165
29366,-144.2851142,-239.6964789
29367,-144.2851142,-200.185214
29368,-144.2851142,-239.6964789
29369,-144.2851142,-230.6983009
29370,-144.2851142,-230.6983235
29371,-144.2851142,-230.6983237
29372,-144.2851142,-230.6983237
29373,-144.2851142,-230.6983237
29374,-144.2851142,-620.3353247
29375,-144.2851142,-238.2929427
29376,-144.2851142,-230.7890541
29377,-144.2851142,-230.7890042
29378,-144.2851142,-230.7890038
29379,-536.5928484,-235.6394341
29380,-532.0929544,-231.1415256
29381,-532.0929651,-231.1416051
29382,-532.0929653,-231.1416064
29383,-532.0929653,-231.1416065
29384,-582.1065372,-231.1416065
29385,-582.1056333,-231.1416065
29386,-582.1056216,-231.1416065
29387,-582.1056215,-231.1416065
29388,-582.1056215,-231.1416065
29389,-582.1056215,-233.4123529
29390,-582.1056215,-273.081034
29391,-582.1056215,-231.9121998
29392,-582.1056215,-273.0810339
29393,-582.1056215,-274.3774363
29394,-582.1056215,-271.8754873
29395,-582.1056215,-271.8754623
29396,-582.1056215,-271.8754621
29397,-582.1056215,-271.8754621
29398,-582.1056215,-271.8754621
29399,-582.1056215,-271.8754621
29400,-582.1056215,-271.8754621
29401,-582.1056215,-271.8754621
29402,-582.1056215,-271.8754621
29403,-582.1056215,-271.8754621
29404,-582.1056215,-271.8754621
29405,-582.1056215,-271.8754621
29406,-582.1056215,-271.8754621
29407,-582.1056215,-271.8754621
29408,-582.1056215,-271.8754621
29409,-582.1056215,-271.8754621
29410,-582.1056215,-271.8754621
29411,-582.1056215,-271.8754621
29412,-582.1056215,-271.8754621
29413,-582.1056215,-271.8754621
29414,-582.1056215,-271.8754621
29415,-582.1056215,-271.8754621
29416,-582.1056215,-271.8754621
29417,-582.1056215,-274.224317
29418,-582.1056215,-271.7247103
29419,-582.1056215,-271.7247242
29420,-582.1056215,-592.5105805
29421,-582.1056215,-585.0104121
29422,-582.1056215,-585.0103849
29423,-582.1056215,-585.0103842
29424,-582.1056215,-585.0103842
29425,-582.1056215,-585.0103842
